1	0.805068	-0.409843	0.428829
2	0.831756	-0.422282	0.360360
3	0.770621	-0.399029	0.496910
4	-0.776140	-0.628089	0.055771
5	-0.870840	-0.411617	-0.268717
6	-0.716273	-0.588725	0.374642
7	-0.693401	-0.608715	0.385567
8	-0.324679	-0.915735	0.236670
9	-0.874298	-0.476754	-0.091155
10	-0.872065	0.293752	-0.391423
11	-0.856021	0.279470	-0.434885
12	-0.965548	0.001735	-0.260218
13	-0.847480	0.304632	-0.434715
14	-0.997934	-0.024268	0.059487
15	-0.701978	0.584688	-0.406653
16	-0.182613	0.927689	-0.325645
17	0.807681	0.555662	0.197207
18	-0.092463	0.966133	-0.240912
19	-0.253226	0.942618	-0.217594
20	-0.228650	0.918626	-0.322250
21	0.248988	0.944822	-0.212877
22	-0.107606	0.934930	0.338121
23	-0.148322	0.937288	-0.315424
24	0.639187	-0.735436	-0.224887
25	0.639014	-0.702293	-0.313761
26	-0.379014	-0.916890	-0.125140
27	0.597122	-0.683948	-0.419118
28	-0.849701	0.481711	-0.214387
29	-0.878766	0.434734	0.196917
30	-0.893602	0.393165	0.216556
31	-0.923322	0.377701	0.069421
32	-0.895521	0.398390	0.198310
33	-0.883827	0.447539	0.136231
34	-0.867254	0.480228	-0.131345
35	0.264820	0.893556	-0.362532
36	-0.961054	-0.190210	0.200486
37	0.268511	0.935879	0.228105
38	-0.369661	-0.928298	-0.040168
39	0.141327	0.954128	-0.263945
40	0.620885	0.726605	0.294189
41	0.057145	0.987767	0.145088
42	0.214156	0.966919	-0.138581
43	0.177167	0.960205	0.215913
44	-0.182299	0.842145	-0.507503
45	-0.338586	0.924799	0.173514
46	-0.442336	0.835672	0.325562
47	-0.383696	0.919158	-0.089029
48	-0.410412	0.911071	-0.038890
49	-0.935653	-0.317694	-0.153704
50	-0.927396	-0.372448	-0.034914
51	-0.890168	-0.427005	0.158956
52	-0.880764	-0.404586	0.246098
53	-0.909543	0.014559	-0.415356
54	-0.307204	0.951630	0.005077
55	-0.931339	-0.239509	-0.274304
56	-0.924901	-0.258623	-0.278697
57	-0.112155	0.954592	0.276000
58	0.653790	0.736391	-0.174030
59	0.838586	0.532019	-0.117176
60	-0.468748	0.808972	0.354739
61	-0.481499	0.834031	0.269351
62	0.631492	0.772862	-0.062457
63	0.390265	0.914184	-0.109368
64	-0.861727	0.505811	0.039779
65	0.973446	0.216001	-0.075803
66	-0.197444	0.961497	-0.191153
67	-0.210870	0.957335	-0.197594
68	0.679840	0.726614	0.099248
69	0.664086	0.744277	0.071009
70	-0.216237	-0.685624	0.695098
71	-0.194445	0.963444	-0.184302
72	0.820545	0.280251	0.498162
73	-0.822624	-0.568585	0.000544
74	-0.883074	-0.424560	-0.199820
75	-0.352623	0.934076	-0.056203
76	0.112922	0.905533	0.408973
77	0.624241	0.610969	0.486867
78	0.093986	0.995479	0.013706
79	0.084817	0.927056	0.365203
80	0.151221	0.964044	0.218519
81	0.572640	0.814931	0.089276
82	0.674308	0.723599	-0.147352
83	0.353859	0.809657	-0.468229
84	-0.098467	-0.981757	0.162657
85	0.004843	-0.985717	0.168338
86	-0.141001	-0.986867	0.078813
87	-0.389532	-0.920046	0.042181
88	-0.190347	-0.954914	-0.227830
89	-0.032836	-0.982491	0.183392
90	-0.144779	-0.988467	-0.044418
91	-0.185709	-0.949991	0.251057
92	-0.846000	-0.451792	-0.283140
93	-0.849787	-0.447359	-0.278804
94	0.189960	-0.981742	0.009884
95	0.160737	-0.980589	-0.112288
96	-0.370438	0.854276	-0.364676
97	0.295328	-0.954391	0.043801
98	0.171916	-0.949781	-0.261458
99	0.078285	-0.989485	0.121617
100	0.284390	-0.954390	-0.090897
101	0.286611	-0.952124	-0.106365
102	0.815516	-0.503914	-0.284612
103	-0.779014	-0.095940	0.619623
104	0.889864	-0.438788	0.124926
105	0.838719	0.366563	-0.402719
106	0.492498	0.496455	0.714827
107	-0.969521	-0.226835	-0.092607
108	0.803847	-0.553190	-0.218659
109	0.053544	0.998259	0.024749
110	0.494953	0.493253	0.715348
111	0.837204	-0.497248	-0.227670
112	-0.201423	0.963172	-0.178122
113	-0.027879	0.993363	0.111595
114	-0.007379	0.996012	0.088918
115	0.023150	0.984100	0.176098
116	-0.974262	0.153872	0.164733
117	-0.916245	0.112580	-0.384476
118	-0.947353	0.225363	-0.227453
119	-0.952547	0.078902	0.293989
120	-0.796861	0.423568	-0.430816
121	0.989608	0.048179	-0.135480
122	-0.940397	-0.331393	-0.076366
123	0.967715	0.236112	0.088195
124	0.962000	0.259844	0.083883
125	0.976261	0.215441	0.022334
126	0.987252	-0.027337	-0.156798
127	-0.821318	-0.570238	-0.016271
128	-0.848816	-0.528453	0.015785
129	-0.865049	-0.491825	-0.098990
130	-0.882057	-0.464576	-0.078389
131	-0.370161	0.868656	0.329268
132	-0.878076	0.298517	0.373992
133	-0.869772	0.319099	0.376394
134	-0.836781	0.496003	-0.231903
135	0.327185	0.734323	0.594743
136	-0.950777	-0.224225	0.213884
137	-0.866790	0.427374	0.256956
138	-0.842048	-0.538306	-0.034372
139	0.361981	-0.892017	0.270695
140	-0.897409	-0.411728	0.158544
141	-0.834235	-0.551329	-0.009368
