0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.0086792 155.132
0.027356 449.927
0.027356 449.927
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.00977783 174.499
0.0284546 465.176
0.0284546 465.176
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0108765 193.487
0.0295532 480.544
0.0295532 480.544
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0119751 211.99
0.0306519 496.056
0.0306519 496.056
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0130737 230.002
0.0317505 511.342
0.0317505 511.342
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0141724 247.552
0.0328491 526.385
0.0328491 526.385
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.015271 264.842
0.0339478 541.313
0.0339478 541.313
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0163696 282.833
0.0350464 556.003
0.0350464 556.003
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.0174683 300.991
0.036145 570.463
0.036145 570.463
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0185669 318.84
0.0372437 584.719
0.0372437 584.719
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0196655 336.367
0.0383423 598.718
0.0383423 598.718
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0207642 353.627
0.0394409 612.475
0.0394409 612.475
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0218628 370.523
0.0405396 626.035
0.0405396 626.035
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0229614 387.071
0.0416382 639.422
0.0416382 639.422
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0240601 403.241
0.0427368 652.657
0.0427368 652.657
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0251587 419.065
0.0438354 665.805
0.0438354 665.805
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0262573 434.577
0.0449341 678.826
0.0449341 678.826
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.027356 449.927
0.0460327 691.782
0.0460327 691.782
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0284546 465.176
0.0471313 704.638
0.0471313 704.638
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.0295532 480.544
0.04823 717.341
0.04823 717.341
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0306519 496.056
0.0493286 730.038
0.0493286 730.038
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0317505 511.342
0.0504272 742.639
0.0504272 742.639
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0328491 526.385
0.0515259 755.11
0.0515259 755.11
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0339478 541.313
0.0526245 767.521
0.0526245 767.521
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0350464 556.003
0.0537231 779.825
0.0537231 779.825
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.036145 570.463
0.0548218 792.094
0.0548218 792.094
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0372437 584.719
0.0559204 804.32
0.0559204 804.32
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.0383423 598.718
0.057019 816.519
0.057019 816.519
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0394409 612.475
0.0581177 828.699
0.0581177 828.699
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0405396 626.035
0.0592163 840.843
0.0592163 840.843
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0416382 639.422
0.0603149 852.984
0.0603149 852.984
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0427368 652.657
0.0614136 865.058
0.0614136 865.058
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0438354 665.805
0.0625122 877.075
0.0625122 877.075
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0449341 678.826
0.0636108 889.054
0.0636108 889.054
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0460327 691.782
0.0647095 900.993
0.0647095 900.993
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0471313 704.638
0.0658081 912.878
0.0658081 912.878
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.04823 717.341
0.0493286 730.038
0.0493286 730.038
0.0669067 924.738
0.0493286 730.038
0.0669067 924.738
0.0493286 730.038
0.0493286 730.038
0.0493286 730.038
0.0493286 730.038
0.0493286 730.038
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0504272 742.639
0.0680054 936.61
0.0680054 936.61
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.0515259 755.11
0.069104 948.468
0.069104 948.468
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0526245 767.521
0.0537231 779.825
0.0537231 779.825
0.0537231 779.825
0.0537231 779.825
0.0537231 779.825
0.0702026 960.304
0.0702026 960.304
0.0537231 779.825
0.0537231 779.825
0.0537231 779.825
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0548218 792.094
0.0713013 972.119
0.0713013 972.119
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.0559204 804.32
0.057019 816.519
0.057019 816.519
0.057019 816.519
0.057019 816.519
0.0723999 983.904
0.0723999 983.904
0.057019 816.519
0.057019 816.519
0.057019 816.519
0.057019 816.519
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0581177 828.699
0.0734985 995.684
0.0734985 995.684
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0592163 840.843
0.0745972 1007.5
0.0745972 1007.5
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0603149 852.984
0.0614136 865.058
0.0614136 865.058
0.0614136 865.058
0.0614136 865.058
0.0614136 865.058
0.0756958 1019.29
0.0756958 1019.29
0.0614136 865.058
0.0614136 865.058
0.0614136 865.058
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0625122 877.075
0.0767944 1031.05
0.0767944 1031.05
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0636108 889.054
0.0647095 900.993
0.0647095 900.993
0.0647095 900.993
0.0647095 900.993
0.0778931 1042.85
0.0778931 1042.85
0.0647095 900.993
0.0647095 900.993
0.0647095 900.993
0.0647095 900.993
0.0658081 912.878
0.0658081 912.878
0.0658081 912.878
0.0658081 912.878
0.0658081 912.878
0.0789917 1054.71
0.0789917 1054.71
0.0658081 912.878
0.0658081 912.878
0.0658081 912.878
0.0669067 924.738
0.0669067 924.738
0.0669067 924.738
0.0669067 924.738
0.0669067 924.738
0.0800903 1066.55
0.0800903 1066.55
0.0669067 924.738
0.0669067 924.738
0.0669067 924.738
0.0680054 936.61
0.0680054 936.61
0.0680054 936.61
0.0680054 936.61
0.081189 1078.36
0.0680054 936.61
0.081189 1078.36
0.0680054 936.61
0.0680054 936.61
0.0680054 936.61
0.069104 948.468
0.069104 948.468
0.069104 948.468
0.069104 948.468
0.069104 948.468
0.0822876 1090.2
0.0822876 1090.2
0.069104 948.468
0.069104 948.468
0.069104 948.468
0.0702026 960.304
0.0702026 960.304
0.0702026 960.304
0.0702026 960.304
0.0833862 1102.09
0.0702026 960.304
0.0833862 1102.09
0.0702026 960.304
0.0702026 960.304
0.0702026 960.304
0.0713013 972.119
0.0713013 972.119
0.0713013 972.119
0.0713013 972.119
0.0844849 1113.95
0.0844849 1113.95
0.0713013 972.119
0.0713013 972.119
0.0713013 972.119
0.0713013 972.119
0.0723999 983.904
0.0723999 983.904
0.0723999 983.904
0.0723999 983.904
0.0855835 1125.81
0.0855835 1125.81
0.0723999 983.904
0.0723999 983.904
0.0723999 983.904
0.0723999 983.904
0.0734985 995.684
0.0734985 995.684
0.0734985 995.684
0.0734985 995.684
0.0866821 1137.75
0.0866821 1137.75
0.0734985 995.684
0.0734985 995.684
0.0734985 995.684
0.0734985 995.684
0.0745972 1007.5
0.0745972 1007.5
0.0745972 1007.5
0.0745972 1007.5
0.0877808 1149.64
0.0877808 1149.64
0.0745972 1007.5
0.0745972 1007.5
0.0745972 1007.5
0.0745972 1007.5
0.0756958 1019.29
0.0756958 1019.29
0.0756958 1019.29
0.0756958 1019.29
0.0888794 1161.54
0.0888794 1161.54
0.0756958 1019.29
0.0756958 1019.29
0.0756958 1019.29
0.0756958 1019.29
0.0767944 1031.05
0.0767944 1031.05
0.0767944 1031.05
0.0767944 1031.05
0.089978 1173.53
0.089978 1173.53
0.0767944 1031.05
0.0767944 1031.05
0.0767944 1031.05
0.0767944 1031.05
0.0778931 1042.85
0.0778931 1042.85
0.0778931 1042.85
0.0778931 1042.85
0.0910767 1185.47
0.0910767 1185.47
0.0778931 1042.85
0.0778931 1042.85
0.0778931 1042.85
0.0778931 1042.85
0.0789917 1054.71
0.0789917 1054.71
0.0789917 1054.71
0.0789917 1054.71
0.0921753 1197.42
0.0921753 1197.42
0.0789917 1054.71
0.0789917 1054.71
0.0789917 1054.71
0.0789917 1054.71
0.0800903 1066.55
0.0800903 1066.55
0.0800903 1066.55
0.0800903 1066.55
0.0932739 1209.44
0.0932739 1209.44
0.0800903 1066.55
0.0800903 1066.55
0.0800903 1066.55
0.0800903 1066.55
0.081189 1078.36
0.081189 1078.36
0.081189 1078.36
0.081189 1078.36
0.0943726 1221.43
0.0943726 1221.43
0.081189 1078.36
0.081189 1078.36
0.081189 1078.36
0.081189 1078.36
0.0822876 1090.2
0.0822876 1090.2
0.0822876 1090.2
0.0822876 1090.2
0.0954712 1233.47
0.0954712 1233.47
0.0822876 1090.2
0.0822876 1090.2
0.0822876 1090.2
0.0822876 1090.2
0.0833862 1102.09
0.0833862 1102.09
0.0833862 1102.09
0.0965698 1245.51
0.0833862 1102.09
0.0965698 1245.51
0.0833862 1102.09
0.0833862 1102.09
0.0833862 1102.09
0.0833862 1102.09
0.0844849 1113.95
0.0844849 1113.95
0.0844849 1113.95
0.0976685 1257.58
0.0844849 1113.95
0.0976685 1257.58
0.0844849 1113.95
0.0844849 1113.95
0.0844849 1113.95
0.0844849 1113.95
0.0855835 1125.81
0.0855835 1125.81
0.0855835 1125.81
0.0855835 1125.81
0.0987671 1269.66
0.0987671 1269.66
0.0855835 1125.81
0.0855835 1125.81
0.0855835 1125.81
0.0855835 1125.81
0.0866821 1137.75
0.0866821 1137.75
0.0866821 1137.75
0.0998657 1281.76
0.0866821 1137.75
0.0998657 1281.76
0.0866821 1137.75
0.0866821 1137.75
0.0866821 1137.75
0.0866821 1137.75
0.0877808 1149.64
0.100964 1268.17
0.0877808 1149.64
0.0877808 1149.64
0.0877808 1149.64
0.100964 1268.17
0.0877808 1149.64
0.0877808 1149.64
0.0877808 1149.64
0.0877808 1149.64
0.0888794 1161.54
0.102063 1247.1
0.0888794 1161.54
0.0888794 1161.54
0.0888794 1161.54
0.102063 1247.1
0.0888794 1161.54
0.0888794 1161.54
0.0888794 1161.54
0.0888794 1161.54
0.089978 1173.53
0.103162 1226.49
0.089978 1173.53
0.089978 1173.53
0.103162 1226.49
0.089978 1173.53
0.089978 1173.53
0.089978 1173.53
0.089978 1173.53
0.089978 1173.53
0.0910767 1185.47
0.10426 1204.63
0.0910767 1185.47
0.0910767 1185.47
0.0910767 1185.47
0.10426 1204.63
0.0910767 1185.47
0.0910767 1185.47
0.0910767 1185.47
0.0910767 1185.47
0.0921753 1197.42
0.105359 1180.46
0.0921753 1197.42
0.0921753 1197.42
0.0921753 1197.42
0.105359 1180.46
0.0921753 1197.42
0.0921753 1197.42
0.0921753 1197.42
0.0921753 1197.42
0.106458 1157.22
0.0932739 1209.44
0.0932739 1209.44
0.106458 1157.22
0.0932739 1209.44
0.0932739 1209.44
0.0932739 1209.44
0.0932739 1209.44
0.0932739 1209.44
0.0932739 1209.44
0.107556 1134.56
0.0943726 1221.43
0.0943726 1221.43
0.107556 1134.56
0.0943726 1221.43
0.0943726 1221.43
0.0943726 1221.43
0.0943726 1221.43
0.0943726 1221.43
0.0943726 1221.43
0.108655 1113.02
0.0954712 1233.47
0.108655 1113.02
0.0954712 1233.47
0.0954712 1233.47
0.0954712 1233.47
0.0954712 1233.47
0.0954712 1233.47
0.0954712 1233.47
0.0954712 1233.47
0.109753 1092.11
0.0965698 1245.51
0.0965698 1245.51
0.109753 1092.11
0.0965698 1245.51
0.0965698 1245.51
0.0965698 1245.51
0.0965698 1245.51
0.0965698 1245.51
0.0965698 1245.51
0.110852 1072.13
0.0976685 1257.58
0.110852 1072.13
0.0976685 1257.58
0.0976685 1257.58
0.0976685 1257.58
0.0976685 1257.58
0.0976685 1257.58
0.0976685 1257.58
0.0976685 1257.58
0.111951 1052.88
0.0987671 1269.66
0.111951 1052.88
0.0987671 1269.66
0.0987671 1269.66
0.0987671 1269.66
0.0987671 1269.66
0.0987671 1269.66
0.0987671 1269.66
0.0987671 1269.66
0.113049 1034.62
0.0998657 1281.76
0.113049 1034.62
0.0998657 1281.76
0.0998657 1281.76
0.0998657 1281.76
0.0998657 1281.76
0.0998657 1281.76
0.0998657 1281.76
0.0998657 1281.76
0.114148 1016.58
0.100964 1268.17
0.114148 1016.58
0.100964 1268.17
0.100964 1268.17
0.100964 1268.17
0.100964 1268.17
0.100964 1268.17
0.100964 1268.17
0.100964 1268.17
0.115247 997.806
0.102063 1247.1
0.115247 997.806
0.102063 1247.1
0.102063 1247.1
0.102063 1247.1
0.102063 1247.1
0.102063 1247.1
0.102063 1247.1
0.102063 1247.1
0.116345 978.959
0.103162 1226.49
0.116345 978.959
0.103162 1226.49
0.103162 1226.49
0.103162 1226.49
0.103162 1226.49
0.103162 1226.49
0.117444 960.684
0.103162 1226.49
0.103162 1226.49
0.117444 960.684
0.10426 1204.63
0.10426 1204.63
0.10426 1204.63
0.10426 1204.63
0.10426 1204.63
0.118542 942.81
0.10426 1204.63
0.10426 1204.63
0.10426 1204.63
0.118542 942.81
0.105359 1180.46
0.105359 1180.46
0.105359 1180.46
0.105359 1180.46
0.105359 1180.46
0.119641 925.672
0.105359 1180.46
0.105359 1180.46
0.105359 1180.46
0.119641 925.672
0.106458 1157.22
0.106458 1157.22
0.106458 1157.22
0.106458 1157.22
0.106458 1157.22
0.12074 909.113
0.106458 1157.22
0.106458 1157.22
0.106458 1157.22
0.107556 1134.56
0.12074 909.113
0.107556 1134.56
0.107556 1134.56
0.107556 1134.56
0.107556 1134.56
0.121838 893.127
0.107556 1134.56
0.107556 1134.56
0.107556 1134.56
0.108655 1113.02
0.121838 893.127
0.108655 1113.02
0.108655 1113.02
0.108655 1113.02
0.108655 1113.02
0.122937 877.926
0.108655 1113.02
0.108655 1113.02
0.108655 1113.02
0.122937 877.926
0.109753 1092.11
0.109753 1092.11
0.109753 1092.11
0.109753 1092.11
0.109753 1092.11
0.124036 863.485
0.109753 1092.11
0.124036 863.485
0.109753 1092.11
0.110852 1072.13
0.109753 1092.11
0.110852 1072.13
0.110852 1072.13
0.110852 1072.13
0.110852 1072.13
0.125134 849.265
0.110852 1072.13
0.125134 849.265
0.110852 1072.13
0.111951 1052.88
0.110852 1072.13
0.111951 1052.88
0.111951 1052.88
0.111951 1052.88
0.111951 1052.88
0.126233 834.972
0.111951 1052.88
0.126233 834.972
0.111951 1052.88
0.113049 1034.62
0.111951 1052.88
0.113049 1034.62
0.113049 1034.62
0.113049 1034.62
0.113049 1034.62
0.127332 820.673
0.113049 1034.62
0.127332 820.673
0.114148 1016.58
0.113049 1034.62
0.113049 1034.62
0.114148 1016.58
0.114148 1016.58
0.114148 1016.58
0.12843 806.58
0.114148 1016.58
0.114148 1016.58
0.12843 806.58
0.115247 997.806
0.114148 1016.58
0.114148 1016.58
0.115247 997.806
0.115247 997.806
0.115247 997.806
0.129529 792.902
0.115247 997.806
0.129529 792.902
0.115247 997.806
0.116345 978.959
0.115247 997.806
0.115247 997.806
0.116345 978.959
0.116345 978.959
0.116345 978.959
0.130627 779.686
0.116345 978.959
0.130627 779.686
0.116345 978.959
0.117444 960.684
0.116345 978.959
0.116345 978.959
0.117444 960.684
0.117444 960.684
0.117444 960.684
0.131726 767.027
0.117444 960.684
0.131726 767.027
0.118542 942.81
0.117444 960.684
0.117444 960.684
0.117444 960.684
0.118542 942.81
0.118542 942.81
0.118542 942.81
0.132825 754.787
0.118542 942.81
0.132825 754.787
0.119641 925.672
0.118542 942.81
0.118542 942.81
0.118542 942.81
0.119641 925.672
0.119641 925.672
0.119641 925.672
0.133923 743.102
0.119641 925.672
0.133923 743.102
0.119641 925.672
0.12074 909.113
0.119641 925.672
0.119641 925.672
0.12074 909.113
0.12074 909.113
0.12074 909.113
0.135022 731.932
0.12074 909.113
0.135022 731.932
0.121838 893.127
0.12074 909.113
0.12074 909.113
0.12074 909.113
0.121838 893.127
0.121838 893.127
0.121838 893.127
0.136121 721.24
0.121838 893.127
0.136121 721.24
0.122937 877.926
0.121838 893.127
0.121838 893.127
0.121838 893.127
0.122937 877.926
0.122937 877.926
0.122937 877.926
0.137219 711.06
0.122937 877.926
0.137219 711.06
0.124036 863.485
0.122937 877.926
0.122937 877.926
0.122937 877.926
0.124036 863.485
0.124036 863.485
0.124036 863.485
0.138318 701.334
0.124036 863.485
0.138318 701.334
0.125134 849.265
0.124036 863.485
0.124036 863.485
0.124036 863.485
0.125134 849.265
0.125134 849.265
0.125134 849.265
0.139417 691.763
0.125134 849.265
0.139417 691.763
0.126233 834.972
0.125134 849.265
0.125134 849.265
0.125134 849.265
0.126233 834.972
0.126233 834.972
0.126233 834.972
0.140515 682.679
0.126233 834.972
0.140515 682.679
0.127332 820.673
0.126233 834.972
0.126233 834.972
0.126233 834.972
0.127332 820.673
0.127332 820.673
0.127332 820.673
0.141614 673.783
0.141614 673.783
0.127332 820.673
0.12843 806.58
0.127332 820.673
0.127332 820.673
0.127332 820.673
0.12843 806.58
0.12843 806.58
0.12843 806.58
0.142712 665.313
0.12843 806.58
0.142712 665.313
0.129529 792.902
0.12843 806.58
0.12843 806.58
0.12843 806.58
0.129529 792.902
0.129529 792.902
0.129529 792.902
0.143811 656.788
0.143811 656.788
0.129529 792.902
0.130627 779.686
0.129529 792.902
0.129529 792.902
0.130627 779.686
0.129529 792.902
0.130627 779.686
0.130627 779.686
0.14491 649.003
0.14491 649.003
0.130627 779.686
0.131726 767.027
0.130627 779.686
0.130627 779.686
0.130627 779.686
0.131726 767.027
0.131726 767.027
0.131726 767.027
0.146008 641.019
0.146008 641.019
0.131726 767.027
0.132825 754.787
0.131726 767.027
0.132825 754.787
0.131726 767.027
0.131726 767.027
0.132825 754.787
0.132825 754.787
0.147107 633.841
0.147107 633.841
0.132825 754.787
0.133923 743.102
0.132825 754.787
0.133923 743.102
0.132825 754.787
0.132825 754.787
0.133923 743.102
0.133923 743.102
0.148206 626.358
0.148206 626.358
0.133923 743.102
0.135022 731.932
0.133923 743.102
0.135022 731.932
0.133923 743.102
0.133923 743.102
0.135022 731.932
0.135022 731.932
0.149304 619.792
0.149304 619.792
0.135022 731.932
0.136121 721.24
0.135022 731.932
0.136121 721.24
0.135022 731.932
0.136121 721.24
0.135022 731.932
0.150403 612.771
0.136121 721.24
0.150403 612.771
0.136121 721.24
0.137219 711.06
0.136121 721.24
0.137219 711.06
0.136121 721.24
0.151501 606.134
0.136121 721.24
0.137219 711.06
0.137219 711.06
0.151501 606.134
0.137219 711.06
0.138318 701.334
0.137219 711.06
0.138318 701.334
0.1526 600.011
0.138318 701.334
0.137219 711.06
0.137219 711.06
0.138318 701.334
0.1526 600.011
0.139417 691.763
0.138318 701.334
0.138318 701.334
0.139417 691.763
0.153699 593.081
0.139417 691.763
0.138318 701.334
0.138318 701.334
0.139417 691.763
0.153699 593.081
0.140515 682.679
0.139417 691.763
0.139417 691.763
0.154797 588.102
0.140515 682.679
0.140515 682.679
0.139417 691.763
0.139417 691.763
0.140515 682.679
0.154797 588.102
0.141614 673.783
0.140515 682.679
0.140515 682.679
0.155896 581.025
0.141614 673.783
0.141614 673.783
0.140515 682.679
0.140515 682.679
0.141614 673.783
0.155896 581.025
0.142712 665.313
0.141614 673.783
0.141614 673.783
0.156995 576.415
0.142712 665.313
0.141614 673.783
0.142712 665.313
0.141614 673.783
0.142712 665.313
0.156995 576.415
0.143811 656.788
0.142712 665.313
0.142712 665.313
0.158093 570.569
0.143811 656.788
0.143811 656.788
0.142712 665.313
0.143811 656.788
0.142712 665.313
0.158093 570.569
0.14491 649.003
0.143811 656.788
0.143811 656.788
0.159192 564.671
0.14491 649.003
0.14491 649.003
0.143811 656.788
0.14491 649.003
0.143811 656.788
0.159192 564.671
0.146008 641.019
0.14491 649.003
0.14491 649.003
0.160291 561.091
0.146008 641.019
0.146008 641.019
0.14491 649.003
0.146008 641.019
0.14491 649.003
0.160291 561.091
0.147107 633.841
0.146008 641.019
0.146008 641.019
0.161389 554.012
0.147107 633.841
0.147107 633.841
0.146008 641.019
0.147107 633.841
0.146008 641.019
0.161389 554.012
0.148206 626.358
0.147107 633.841
0.147107 633.841
0.162488 550.967
0.148206 626.358
0.148206 626.358
0.147107 633.841
0.147107 633.841
0.148206 626.358
0.162488 550.967
0.149304 619.792
0.148206 626.358
0.148206 626.358
0.163586 545.893
0.149304 619.792
0.149304 619.792
0.163586 545.893
0.148206 626.358
0.149304 619.792
0.148206 626.358
0.150403 612.771
0.149304 619.792
0.149304 619.792
0.164685 539.845
0.150403 612.771
0.150403 612.771
0.150403 612.771
0.149304 619.792
0.164685 539.845
0.149304 619.792
0.151501 606.134
0.150403 612.771
0.150403 612.771
0.165784 538.306
0.151501 606.134
0.151501 606.134
0.151501 606.134
0.150403 612.771
0.150403 612.771
0.165784 538.306
0.1526 600.011
0.151501 606.134
0.151501 606.134
0.166882 531.322
0.1526 600.011
0.1526 600.011
0.1526 600.011
0.151501 606.134
0.151501 606.134
0.166882 531.322
0.153699 593.081
0.1526 600.011
0.1526 600.011
0.167981 527.73
