7.25 -46.125 -36.5
8.33333 -48.1667 -34.25
12.3214 -48.2143 -35.0893
10.3906 -47.3438 -37.1875
11.25 -41.3235 -37.6471
12.7941 -41.1765 -40.6618
12.2727 -41.25 -41.5909
16.7188 -40.0781 -37.5
13.8462 -41.7308 -34.5192
14.9107 -41.9643 -33.9286
18.6765 -41.7647 -35.0735
21.9231 -49.9038 -31.3462
22.0833 -46.0417 -35.9375
21.7857 -48.0357 -36.3393
24.5536 -48.0357 -36.4286
24.7115 -45.5769 -33.4615
23.6538 -44.9038 -37.3077
19.5588 -45.2206 -31.7647
19.4531 -43.4375 -32.0312
13.5938 -49.7656 -40.9375
15.75 -47.5 -42
16.4062 -49.4531 -43.75
19.0625 -47.9688 -44.1406
20.7143 -47.5 -45.1786
23.3333 -46.1667 -44.75
16.3462 -46.1538 -44.1346
17.3529 -46.6176 -44.0441
14.4318 -46.1364 -33.1818
12.6667 -45.75 -32.8333
7.1875 -43.9844 -41.0938
8.82812 -47.1875 -41.4062
7.14286 -46.9643 -38.8393
10.9167 -43.8333 -47
11.1765 -44.5588 -45.3676
15.0893 -46.9643 -48.2143
17.6471 -45.5147 -49.2647
4.41176 -45.5147 -36.9118
5.08929 -46.6071 -38.5714
6.41667 -43.3333 -42.1667
3.21429 -42.6786 -43.6607
-1.05769 -47.8846 -42.3077
2.5 -44.7917 -45.1042
-0.390625 -46.5625 -49.5312
1.33333 -44.5833 -48.8333
-2.85714 -45.8036 -46.25
-3.5 -44.375 -45.75
-1.25 -43.5 -44.625
-0.340909 -41.5909 -48.1818
6.25 -46.1607 -42.5
5.73529 -48.5294 -45.0735
4.6875 -48.3333 -46.4583
3.39286 -48.4821 -42.5
2.64706 -49.1912 -41.0294
-0.078125 -40.9375 -34.5312
1.83333 -46.0833 -36.3333
-0.416667 -42.8333 -32
-3.33333 -46.5833 -36.8333
-7.03125 -48.75 -34.6094
-6.53846 -49.9038 -24.4231
-1.875 -48.4375 -27.5
-3.25 -49.875 -29
0.390625 -43.5938 -39.375
-2.30769 -41.7308 -40.8654
-3.38235 -45.2206 -42.9412
-8.59375 -45.2344 -43.4375
-7.30769 -45.2885 -47.5
-8.18182 -48.9773 -43.8636
-10.2206 -46.3235 -47.9412
-9.25 -48.5 -47
-10.625 -48.75 -48.3333
-9.91667 -48.5 -38
-7.91667 -42.7083 -38.8542
-8.26923 -44.1346 -37.3077
-7.5 -44.3333 -35.5833
-8.21429 -41.9643 -34.5536
4.25 -37.5 -44
0.882353 -35.5147 -43.9706
0.833333 -35.1042 -47.2917
3.75 -36.875 -48.8542
1.25 -37.6471 -48.6765
2.5 -37.7083 -48.0208
6.94444 -37.2222 -35.1389
5.07813 -37.3438 -35.9375
-0.0833333 -37.3333 -33.5
-0.078125 -38.125 -34.2188
-4.89583 -38.5417 -28.3333
-4.0625 -36.4583 -33.75
-3.59375 -36.1719 -32.1875
-3.21429 -34.1964 -38.3929
0.703125 -32.5 -36.0938
10.4412 -35.0735 -35.5882
9.58333 -37.2917 -34.6875
9.32692 -34.0385 -43.4615
7.5 -39.3382 -47.6471
8.90625 -41.5625 -48.9844
10.375 -34.5 -40.75
11.9444 -30.9722 -42.7778
11.875 -34.2188 -44.9219
11.1111 -29.5833 -45.8333
15.625 -32.3214 -45.7143
13.75 -30.375 -49.5
17.5 -29.2308 -49.5192
12.1875 -34.6094 -49.5312
14.2647 -35.5147 -46.4706
16.3333 -35.4167 -48.8333
11.0714 -35.5357 -45.0893
19.4167 -34.1667 -44.3333
11.7647 -40.0735 -45.4412
15.0781 -40.4688 -46.25
14.6591 -40.9091 -47.9545
15.9722 -41.3889 -41.6667
18.3333 -40.5833 -43.8333
18.2812 -39.6875 -45.2344
11.8182 -28.4091 -43.9773
8.94231 -28.0769 -42.5
8.125 -27.9688 -44.7656
9.55357 -28.5714 -43.75
10.1136 -28.1818 -45.2273
3.16667 -32 -41.0833
0.546875 -31.25 -45.7812
0.5 -30.4167 -49
4.33824 -27.3529 -49.2647
5.27778 -27.7778 -44.8611
5.58824 -26.9118 -45.2206
0.514706 -33.2353 -40.7353
-1.60714 -30.0893 -41.7857
-0.714286 -28.75 -40.2679
10.625 -30.5208 -37.0833
12.3529 -30.5147 -35.7353
0.288462 -26.3462 -39.6154
-0.220588 -24.4118 -42.2059
12.3333 -32.8333 -31.5833
14.7794 -31.0294 -23.5294
15.0893 -32.5 -27.3214
16.3462 -30.4808 -28.0769
17.0455 -32.7273 -29.4318
19.9265 -34.5588 -26.7647
12.8846 -35.4808 -27.6923
15.8594 -37.6562 -28.125
16.4773 -38.1818 -27.5
18.9062 -38.75 -25.3906
17.9688 -39.7656 -25.9375
14.6324 -36.3235 -22.9412
14.0833 -33.8333 -22.6667
12.1429 -26.6071 -25.0893
12.9688 -26.875 -26.1719
14.6094 -25.7812 -25.9375
9.875 -32.75 -30.5
9.0625 -31.25 -28.125
10.2941 -30.2206 -26.3235
7 -31.25 -24.875
7 -29.125 -22.25
5.89286 -35.0893 -31.4286
8.07692 -36.7308 -31.4423
8.125 -37.3438 -28.6719
7.22222 -39.8611 -28.0556
5.58333 -42.6667 -32.1667
6.25 -42.5 -29.0179
3.26923 -41.4423 -26.9231
-0.9375 -42.0312 -29.7656
-0.0961538 -40.3846 -25.5769
-0.75 -38.6667 -27.8333
3.97059 -45.5147 -22.0588
1.47059 -49.7794 -23.9706
4.25 -47.5 -18.3333
-1.5 -45.9167 -18.6667
0.583333 -48.5 -20.6667
0.961538 -48.4615 -19.1346
1.91176 -49.1912 -19.1176
7.85714 -47.3214 -30.2679
4.16667 -45.5208 -30.625
3.88889 -48.0556 -29.0278
4.32692 -47.8846 -31.1538
5.22059 -41.3235 -23.5294
2.08333 -41.875 -20.9375
7.5 -42.6786 -19.375
7.83333 -44.0833 -18.3333
6.96429 -45.0893 -24.6429
10.7292 -48.125 -23.3333
7.79412 -42.0588 -25.9559
7.91667 -40.5208 -24.375
11.25 -45.7812 -29.7656
13 -46.75 -28.1667
13.5294 -49.0441 -26.9118
16.1719 -41.25 -26.7188
18.5714 -44.4643 -29.9107
11.0938 -43.75 -24.2969
13.75 -38.9062 -24.2969
15.6731 -38.8462 -31.7308
14.7321 -40.3571 -29.4643
8.22917 -42.0833 -33.125
9.91071 -43.5714 -32.6786
0.5 -35.3333 -30.25
3.75 -35.3571 -25.2679
6.83333 -34.75 -24.6667
-3.4375 -29.7656 -31.0938
1.5 -28.75 -28
1.78571 -30.625 -26.6071
-0.865385 -32.6923 -26.3462
3.08824 -24.4853 -29.1176
6.76471 -24.7794 -26.9118
6.5 -26.4167 -27
9.66667 -25.0833 -33.8333
12.1667 -27.6667 -36.75
10.625 -25.7812 -39.4531
4.25 -26.6667 -38.1667
3.75 -26.3235 -36.7647
6.5625 -20.3906 -41.0938
4.375 -22.0312 -44.4531
1.875 -23.5938 -44.9219
6.34615 -18.4615 -45.6731
5.25 -17 -48.5
5.625 -17.0833 -49.4792
5.625 -23.75 -49
6.47059 -25.6618 -48.6765
7.27273 -21.1364 -34.6591
5.08333 -21.5 -32
9.375 -14.5312 -32.8125
9.92188 -22.0312 -32.5
15.2344 -25.7812 -39.375
14.1071 -19.5536 -41.4286
15.1136 -20.9091 -38.4091
17.5 -20.7955 -37.2727
24 -19.1667 -39.5833
22.5 -16.5625 -41.875
27.3077 -15.8654 -47.5
32 -18.1667 -46.5833
27.3077 -16.4423 -42.8846
30.2885 -16.5385 -41.7308
21.0417 -16.6667 -34.8958
23.0769 -18.75 -32.8846
26.375 -23 -32.25
23.5417 -23.8542 -41.25
22.9688 -28.75 -44.1406
25.7692 -30.4808 -41.3462
25.1562 -27.1875 -49.375
29.75 -27 -49.5
37.9167 -26.0417 -49.8958
33.6029 -26.7647 -48.0882
38.0882 -28.5294 -45.3676
36 -25.75 -44.375
34.9265 -23.5294 -42.7941
36.7857 -25.5357 -42.8571
37.5 -27.0312 -40.7031
39.0625 -22.9688 -45.2344
36.6667 -21.0833 -47.5
27.9688 -29.7656 -45.9375
26.875 -37.1429 -47.6786
33.0769 -39.5192 -42.8846
32.8846 -41.0577 -47.3077
30.3676 -42.2059 -48.8235
31.5625 -43.6719 -48.2812
32.8571 -43.3929 -48.4821
28.5156 -47.3438 -47.5
27.1875 -48.9062 -47.5
26.7188 -40.9375 -49.7656
25.0735 -42.3529 -48.0882
26.6667 -46.8333 -43.9167
25.2344 -45.3125 -40.7812
27.5 -45.0735 -37.3529
25.8824 -41.6176 -44.7794
23.3824 -40.8824 -45.2206
30.9375 -34.7656 -47.0312
33.8333 -32.6667 -44.25
36.7647 -34.7794 -48.0882
35.4464 -33.75 -44.2857
31.3333 -34.25 -41.1667
34.8958 -33.5417 -41.25
34.9038 -34.8077 -42.6923
28.3929 -32.5 -40.2679
29.4531 -38.125 -36.7188
29 -34.625 -36.25
27.9688 -34.6094 -34.375
26.8333 -30.75 -48.6667
30.1136 -32.0455 -48.6364
31.25 -32 -49.375
25.1136 -34.0909 -39.7727
24.0625 -34.2188 -42.5
24.4531 -36.25 -42.0312
29.375 -23.75 -41.6667
28.2692 -25.6731 -43.0769
22.3529 -22.7941 -49.3382
25.7143 -22.3214 -44.9107
19.2188 -25.625 -39.6094
21.9444 -22.7778 -36.5278
15.75 -28.5 -34.875
20.3906 -32.5 -35.7812
22 -32.25 -33.375
19.9107 -31.7857 -32.6786
23.1667 -33 -36.5833
23 -37.5 -36.5833
22.8571 -39.1964 -34.1071
25.3906 -26.7188 -32.5
23 -27.75 -34.125
22.5 -27.0588 -33.1618
20.25 -29.5 -39
22.1667 -29 -40.25
17.5 -23.3333 -33.75
16.5909 -25.3409 -37.2727
11.1029 -22.2059 -43.5294
13.4375 -22.5 -45.7812
10.75 -22.1667 -49
11.7857 -24.7321 -46.9643
11.7647 -18.0882 -43.8971
10.0893 -11.9643 -42.5
13.6667 -14.0833 -46.5
13.3333 -16.5 -49.5833
11.3281 -16.7188 -48.4375
11.875 -11.4062 -44.6094
16.7647 -9.48529 -45.7353
18.1667 -9.75 -47.3333
21.4167 -6.83333 -47.3333
18.2812 -8.4375 -45.0781
19.3382 -11.7647 -43.6765
18.75 -10.7812 -41.5625
13.4375 -9.21875 -48.125
14.9265 -8.82353 -48.0882
16.3235 -14.9265 -42.6471
15.0833 -12 -41.8333
15.4688 -8.4375 -40.0781
12.8125 -21.0938 -31.25
14.3382 -18.3824 -34.1176
11.0714 -14.9107 -30.5357
16.1538 -19.7115 -32.5
13.5 -15.625 -29.25
13.5294 -19.4853 -28.6765
17.5 -18 -29.25
15.4167 -17 -28.8333
15.4688 -16.5625 -26.25
16.25 -14.9107 -27.8571
15.3906 -8.90625 -34.375
18.4375 -10.3906 -31.0938
18.125 -13.6458 -33.3333
17.9545 -12.2727 -33.75
18.5417 -11.6667 -35.9375
13.75 -12.7778 -36.9444
11.8382 -11.9118 -37.3529
5.11364 -14.0909 -43.4091
5.88235 -15.3676 -41.6176
2.04545 -11.7045 -41.8182
5.07813 -12.3438 -42.1875
4.64286 -11.4286 -44.8214
3.57143 -13.75 -44.5536
0.714286 -15.5357 -41.7857
4.33824 -17.3529 -43.9706
0.390625 -14.5312 -47.8125
-1.33333 -20.0833 -43.1667
-0.0735294 -19.7059 -45.4412
-1.66667 -18.9583 -49.0625
0.357143 -19.9107 -47.6786
0.0961538 -17.1154 -32.6923
1.25 -16.7188 -33.9844
-2.35294 -11.1029 -37.2059
-6.07143 -14.375 -34.1071
-4.45312 -17.9688 -36.5625
-8.4375 -21.0938 -39.9219
-16.125 -27.5 -41.25
-24.7794 -24.5588 -48.5294
-25.7812 -21.875 -49.7656
-31.1667 -24.0833 -49
-34.1912 -19.1176 -48.6765
-34.5 -22.3333 -45.0833
-37.1875 -21.875 -45.1562
-35.4545 -24.8864 -49.3182
-39.9038 -26.7308 -49.6154
-39.2969 -28.5938 -46.25
-29.5536 -20.8929 -46.7857
-30.4167 -19.4444 -44.1667
-29.1176 -24.5588 -44.7794
-31.6667 -27.5 -43.9167
-28.75 -25.1562 -40.3125
-28.6765 -20.6618 -38.5294
-25.0735 -13.6765 -47.6471
-29.0833 -12.8333 -47
-31.4286 -14.5536 -48.75
-25.8088 -13.3824 -43.5294
-28.75 -15.2679 -44.6429
-29.6324 -13.8235 -42.2059
-21.0417 -14.8958 -47.0833
-22.8571 -13.3929 -46.7857
-26.1538 -20.0962 -43.6538
-27.25 -20.125 -42
-19.4167 -22 -46.8333
-21.25 -21.7857 -43.8393
-21.7308 -20.3846 -44.9038
-19.0385 -30.8654 -41.9231
-13.75 -36.0714 -49.375
-22.6786 -37.0536 -47.5
-22.8125 -41.1719 -47.6562
-23.2143 -43.75 -49.1964
-20.9615 -45.3846 -49.7115
-22.0588 -41.3235 -39.4853
-23 -47.8333 -41.75
-19.4853 -48.5294 -41.0294
-21.7857 -49.9107 -43.0357
-22.0455 -49.8864 -40.4545
-24.4118 -44.6324 -41.0294
-23.9062 -48.125 -34.6094
-25.625 -48.5714 -36.25
-27.0588 -49.9265 -35.7353
-23.5938 -45.625 -40.0781
-23.4375 -44.5312 -39.9219
-30.2679 -46.7857 -44.1071
-32.1667 -45.25 -42
-27.0588 -48.6765 -44.0441
-28.2143 -49.9107 -40.5357
-30.5682 -47.9545 -38.6364
-27.5 -45.5147 -45.5882
-30.0833 -43.5 -45.6667
-32.3438 -41.875 -45.3906
-32.6667 -41.5 -48.5833
-30.1042 -43.125 -49.5833
-29.9219 -41.7188 -38.75
-31.0294 -39.6324 -36.7647
-19.3269 -41.5385 -42.5
-21.4706 -39.6324 -42.2059
-21.25 -38.3333 -41.3889
-24.4643 -38.5714 -42.5
-23.25 -37.5 -40.625
-24.375 -38 -40.75
-26.0294 -38.8235 -39.7794
-26.6176 -38.8971 -42.0588
-26.25 -37 -40.625
-27.8409 -37.5 -42.2727
-29.8611 -35.8333 -38.3333
-15.0893 -41.6071 -46.7857
-18.5 -45.625 -48.75
-11.5625 -44.5312 -43.125
-10.9375 -45.7031 -43.9062
-13.3824 -48.5294 -40.9559
-13.3929 -47.8571 -43.8393
-12.5 -49.5833 -46
-16.1364 -45.3409 -43.1818
-17.0833 -46.4583 -45.5208
-14.6591 -46.1364 -35.9091
-12 -42.1667 -39.9167
-14.4118 -42.5 -39.4853
-17.7941 -35.8088 -36.7647
-17.9688 -38.125 -36.7969
-18.6719 -32.6562 -46.875
-21.875 -32.9167 -43.6458
-21.3235 -33.2353 -49.9265
-25.9375 -30.0781 -47.9688
-29.0385 -30.2885 -43.4615
-27.2059 -35.8824 -45.5147
-28.8235 -34.1912 -47.7941
-31.7188 -38.4375 -46.1719
-32.5 -29.0625 -48.5417
-34.0909 -34.4318 -45.6818
-35.375 -33 -46.75
-35.625 -31 -47.75
-32.3077 -30.9615 -44.3269
-31.1538 -29.9038 -43.2692
-15.625 -29.6875 -42.9167
-15.875 -28.75 -41.5
-14.4118 -25.3676 -49.2647
-16.1667 -28.3333 -49.0833
-16.7308 -30.0962 -49.2308
-17.8846 -29.1346 -37.3077
-22 -28.5833 -41.5
-23.125 -27.6562 -38.9844
-20.3676 -27.7941 -35.8824
-23.2692 -31.1538 -34.1346
-26.0714 -34.0179 -32.6786
-21.7647 -33.3088 -31.9118
-21.5385 -34.7115 -32.8846
-22.2917 -35.3125 -33.3333
-20.5833 -22.5 -37.3333
-22.2059 -20.5882 -34.6324
-23.1667 -18.3333 -35.9167
-26.3333 -21.8333 -36.25
-25.4412 -25.3676 -35.5882
-21.6176 -25.0735 -33.8235
-22.7273 -25.3409 -34.3182
-11.6071 -29.9107 -37.1429
-12.3529 -31.6176 -35.6618
-12.1875 -34.6094 -38.5938
-10.5682 -38.4091 -37.7273
-10.875 -38.25 -39
-9.75 -33.8333 -36
-11.6667 -35.5208 -34.375
-10.3125 -39.375 -32.0833
-12.1094 -37.6562 -32.8125
-12.6667 -35.8333 -35.5833
-12.6562 -35.3906 -36.5625
-15.4808 -33.4615 -38.6538
-14.2969 -34.0625 -38.5938
-12.5 -27.6786 -40.8036
-11.7969 -27.8125 -42.3438
-17.6667 -28.8333 -35.25
-15.4167 -27.6667 -30.8333
-19.5 -25.4167 -28.3333
-17.3214 -29.6429 -30.2679
-19.7794 -30.2941 -29.2647
-16.25 -33.125 -30.9375
-15.8333 -34.375 -29.4792
-10.2941 -28.3824 -30.2206
-7.08333 -31.0417 -29.8958
-6.875 -27.3214 -32.1429
-11.4062 -31.0156 -33.125
-12.9167 -31.875 -33.2292
-14.6591 -18.6364 -45.6818
-18.1944 -18.0556 -42.7778
-18.125 -15.7812 -42.1875
-19.75 -15.5 -43
-20.5833 -15.6667 -41.5
-9.6875 -24.5833 -38.125
-8.75 -20.375 -47.5
-8.75 -27.5 -42.6667
-10.2679 -28.3929 -47.1429
-5.95588 -28.3824 -48.8235
-3.25 -26.8333 -47.6667
-2.5 -28.3333 -48.4722
-6.25 -32.6471 -43.0882
-6.13636 -39.5455 -49.8864
-8.29545 -42.7273 -47.5
-10.3125 -38.75 -46.0417
-9.55357 -41.0714 -42.3214
-11.9643 -26.0714 -49.5536
-6.25 -25.5208 -48.9583
-8.18182 -23.4091 -49.2045
-8.83333 -25.0833 -49.6667
-15.3906 -16.25 -35.4688
-11.1667 -21.3333 -30.0833
-13.3929 -15.625 -32.8571
-19.75 -20.3333 -28.1667
-19.4643 -21.4286 -23.9286
-17.0312 -20.3906 -24.0625
-22.0588 -14.7794 -25.4412
-17.8125 -13.9062 -24.7656
-19.0625 -14.4531 -27.9688
-18.9062 -14.6094 -29.0625
-19.2647 -20.5147 -31.4706
-21.4062 -18.6719 -33.125
-24.1912 -18.5294 -31.0294
-22.5 -21.4286 -30.5357
-17.2059 -14.4853 -31.1765
-18.2143 -12.1429 -34.1071
-20.8088 -11.7647 -28.9706
-24.7059 -9.77941 -32.5
-22.7941 -9.77941 -30.8824
-6.64062 -18.2812 -42.8125
-2.64706 -23.6765 -39.7794
-8 -20.875 -37.25
-5.17857 -21.7857 -37.1429
-4.58333 -24.1667 -33.3333
-4.76562 -22.8125 -32.0312
-10.5833 -12.1667 -42.3333
-12.75 -15.375 -44
-14.0625 -12.3438 -44.4531
-18.9773 -7.27273 -46.1364
-18.6538 -9.51923 -48.4615
-21.9118 -11.4706 -49.7794
-20.2206 -13.5294 -48.3824
-14.9265 -3.52941 -48.3824
-15.7812 -7.1875 -44.6094
-18.25 -4.625 -44.5
-19.6324 -3.52941 -46.3235
-18.2353 -8.60294 -41.9118
-21 -9.875 -41.75
-21.8333 -9.33333 -40.0833
-24.0179 -8.75 -37.1429
-24.0625 -8.75 -40.4688
-17.8846 -12.6923 -43.75
-17.3333 -11.8333 -40.75
-17.7083 -13.8542 -41.6667
-17.2059 -14.6324 -42.6471
-18.0769 -14.7115 -43.2692
-13.8889 -9.16667 -49.5833
-12.0588 -9.92647 -45.7353
-14.5833 -16 -46.8333
-11.25 -14.2188 -49.7656
-14.7794 -11.7647 -38.6765
-11.6071 -8.48214 -37.1429
-13.0556 -10.5556 -35.1389
-7.5 -9.75 -42.3333
-5.76923 -14.9038 -47.5
-5.07812 -12.0312 -45.625
-5.07353 -6.61765 -47.0588
-4.92188 -8.75 -48.5938
-3.83929 -8.57143 -48.75
-8.05556 -7.77778 -48.4722
-8.39286 -9.91071 -47.5
-6.42857 -14.1964 -38.75
-7.5 -13.0208 -37.2917
-4.77941 -13.8235 -30.4412
-2.1875 -14.6094 -27.3438
-7.91667 -14.8958 -31.0417
-5.41667 -13.8333 -27
-8.45588 -22.3529 -28.0882
-11.3333 -25.5833 -17.1667
-6.25 -24 -20.625
-9.43182 -25.6818 -24.0909
-10.6818 -24.0909 -25.5682
-8.75 -29.375 -22.8571
-7.03125 -25.5469 -23.125
-14.0385 -25.0962 -26.5385
-16.4062 -25.625 -25.5469
-14.5 -26.3333 -25.4167
-5.41667 -26 -26.8333
-2.11538 -25.6731 -25.7692
-4.43182 -27.9545 -23.6364
-5.58333 -26.6667 -21.5
-3.94231 -26.7308 -22.3077
-13.8636 -14.8864 -25.4545
-16.0156 -16.25 -18.2812
-18.6029 -17.5 -18.5294
-14.5833 -17 -18.8333
-14.7115 -18.6538 -18.8462
0.520833 -21.875 -22.9167
-1.53846 -20.9615 -25.6731
-0.916667 -22.6667 -26.5
-4.03846 -17.6923 -24.3269
-3.16667 -15.4167 -23.6667
-2.70833 -15.8333 -25.5208
-2.11538 -21.1538 -29.3269
-6.875 -20.3125 -30.8333
-0.294118 -9.92647 -36.3235
1.40625 -9.14062 -37.1875
-2.5 -6.44231 -42.3077
-3.98438 -7.03125 -38.125
-0.0892857 -11.4286 -28.75
1.48438 -11.5625 -27.6562
6.44231 -11.7308 -27.3077
8.67647 -14.0441 -26.4706
-4.42308 -9.90385 -27.6923
-7.5 -8.4375 -26.875
-7.64706 -9.77941 -25.4412
-10.25 -3.5 -31.3333
-9.75 -7.16667 -25.3333
-13.5938 -6.875 -29.1406
-15.5147 -4.11765 -26.3235
-18.1818 -11.25 -27.5
-18.0882 -9.11765 -25.5147
-17.6667 -11.5 -23.9167
-9.92188 -1.875 -26.7188
-8.59375 -4.29688 -23.4375
11.5 -9.91667 -32
8.28125 -8.75 -34.2969
8 -10.8333 -35.5833
9.55357 -11.25 -33.5714
7.20588 -4.33824 -33.2353
9.60937 -6.09375 -31.25
-0.267857 -7.14286 -27.3214
-1.53846 -6.73077 -24.5192
0.416667 -6.33333 -22.5
-2.29167 -10.3125 -19.5833
-1.35417 -6.66667 -21.4583
-1.32353 -0.367647 -30.8824
-4.16667 1.04167 -29.2708
-5.11364 -1.36364 -27.5
-3.4375 -0.78125 -29.6094
9.75 0.333333 -28.1667
4.58333 0.833333 -27.7778
3.91667 -2 -28.5
5.39063 -7.8125 -26.7188
9.375 -7.5 -26.6071
13.2692 -8.84615 -25.2885
11.7308 -8.75 -28.4615
9.11765 -9.48529 -29.2647
8.26923 -5.67308 -21.1538
7.5 -7.91667 -21.4583
4.03846 -4.71154 -28.4615
7.30769 -4.03846 -30.8654
4.92188 -2.65625 -22.1875
3.33333 -4.91667 -20.1667
3.75 4.91071 -29.2857
3.65385 8.84615 -31.0577
2.69231 11.0577 -32.1154
2.20588 8.75 -32.6471
-1.76471 6.39706 -26.9118
-4.91071 2.67857 -25.3571
-2.66667 2.75 -22.5
6.09375 4.92188 -22.5
5.66176 1.76471 -21.0294
5.96154 3.84615 -20.0962
6.96429 8.92857 -25.8036
16.6176 6.47059 -20.0735
14.9038 11.5385 -19.4231
18.3824 9.77941 -25.8824
20.2885 2.69231 -24.4231
23.5156 1.5625 -21.7188
20.2885 0.384615 -22.5
26.3333 -1.5 -20.9167
24.0441 -3.38235 -18.5294
23.8235 -6.32353 -20.0735
24.3382 -6.91176 -18.5294
24.0385 0.865385 -16.9231
21.7308 0.865385 -16.1538
22.2059 11.4706 -25.9559
26.3281 12.5 -27.6562
35.6618 9.26471 -27.9412
38.5294 11.6176 -28.6029
36.4844 7.5 -32.3438
37.5 10.5208 -31.875
39.2647 10.0735 -32.9412
37.8846 19.6154 -29.7115
42.5 22.3438 -25.7031
44.6875 22.5 -23.125
42.3214 26.0714 -24.1964
41.7647 28.6765 -25.2206
38.2143 28.6607 -23.0357
46.1538 25.6731 -26.3462
47.0833 33.125 -30.3125
48.2353 30.3676 -28.3824
47.5 31.25 -28.5714
48.6667 23.5 -24.0833
47 26.9167 -22.8333
48 26.25 -20.875
38.8462 23.6538 -21.0577
41.7188 23.8281 -23.4375
44.5 20.4167 -27.6667
47.8125 17.0312 -25.3906
35.625 24.25 -28.5
39.2708 26.0417 -30.8333
40.0781 30.7812 -29.6875
40.4167 15.3125 -28.5417
