0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.009 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.019 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.029 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
0.029 0 0 0 0 0 0 0 0 0 0 0 0 189.731 0 0 2683.95
