-18.6775 27.9348 -14.6809 5227.23 3935 0.00456621 -0.00472516 0.00755329 5911 0.867426
-21.1897 10.9181 -32.5599 3815.38 4095 0.00456621 -0.0652206 0.0655552 4160 0.503906
-22.8345 10.4335 -34.501 3737.61 4099 0.00456621 -0.0646576 0.06514 4161 0.465325
-23.4547 10.0116 -34.8998 3147.43 4101 0.00456621 -0.0645536 0.0646487 4126 0.617392
-31.9044 8.75087 -38.7211 3669.19 4169 0.00456621 -0.0638746 0.0645268 3865 0.760057
-31.9044 8.75087 -38.7211 2795.76 4169 0.00456621 -0.0624849 0.0638119 3865 0.760057
-26.9132 12.9548 -27.5611 6942.55 4434 0.00456621 -0.0623773 0.062465 5658 0.376816
-2.11229 20.9394 -21.2796 3932.55 2852 0.00456621 -0.0622953 0.0623707 4152 0.310318
5.44687 29.093 -23.8997 5727.28 4659 0.00456621 -0.0618764 0.0622917 5974 0.512758
8.62601 32.3188 -24.751 5436.7 4667 0.00456621 -0.0614297 0.0618442 2969 0.475657
28.0991 34.2962 -36.053 1704.42 4799 0.00456621 -0.0353591 0.0354552 3986 0.582689
33.5251 34.5058 -38.8651 5517.53 4809 0.00456621 -0.0352163 0.0353209 3879 0.949018
16.56 39.9387 -28.2997 4142.06 5065 0.00456621 -0.035116 0.0351781 4374 0.861155
16.56 39.9387 -28.2997 3270.23 5065 0.00456621 -0.0349733 0.0350679 4374 0.861155
-12.1333 8.48886 -7.84301 4161.37 5481 0.00456621 -0.0338428 0.034968 4162 0.862286
-12.1333 8.48886 -7.84301 3841.98 5481 0.00456621 -0.0213017 0.0214535 4162 0.862286
7.51185 13.3701 -3.21485 7287.1 5671 0.00456621 -0.0204861 0.0212633 6597 0.759785
7.51185 13.3701 -3.21485 5811.85 5671 0.00456621 -0.0203873 0.0204818 6597 0.759785
4.64264 -7.14395 -4.03828 6381.07 5869 0.00456621 -0.01275 0.0129752 5724 0.475793
0.0434177 -19.5374 -7.91866 3815.05 5887 0.00456621 -0.0126525 0.012719 6616 0.586551
-0.902817 -26.8741 -10.2901 4963.01 5895 0.00456621 -0.0124013 0.0125832 6505 0.575616
10.108 -12.5835 -14.2679 9186.85 6169 0.00456621 -0.0115688 0.012384 5859 0.879023
10.108 -12.5835 -14.2679 7415.4 6169 0.00456621 -0.00908348 0.0115316 5859 0.879023
13.3636 0.686777 -1.72711 4748.66 6405 0.00456621 -0.00886729 0.00906838 6953 0.447836
19.0831 -2.23678 -4.39088 2776.32 6417 0.00456621 -0.00798369 0.00883571 5086 0.379133
23.065 -3.67029 -5.79648 5375.32 6419 0.00456621 -0.00749861 0.00796264 5796 0.602133
26.1896 -4.97591 -7.45366 3771.18 6425 0.00456621 -0.0073405 0.00745993 5796 0.601379
35.6351 -8.92876 -12.0648 6074.41 6467 0.00456621 -0.00366164 0.00732309 5088 0.719694
35.6351 -8.92876 -12.0648 2539.5 6467 0.00456621 -0.00370207 0.00732309 5088 0.719694
30.1097 37.3058 11.9788 4433.86 7281 0.00456621 -0.00702298 0.00731247 5539 0.903643
30.1097 37.3058 11.9788 5206.81 7281 0.00456621 -0.00669168 0.00698501 5539 0.903643
31.9518 27.4335 3.6047 3630.79 7465 0.00456621 -0.00612931 0.00662966 4908 0.54796
34.1122 27.5848 2.87459 2028.97 7469 0.00456621 -0.00427686 0.00610273 3201 0.606606
35.6149 26.9426 2.69614 3163.37 7471 0.00456621 -0.00183776 0.00610273 4908 0.819519
35.6149 26.9426 2.69614 3108.77 7471 0.00456621 -0.0121519 0.0123009 4908 0.819519
20.0163 33.4563 4.40242 6649.45 7687 0.00456621 -0.0119702 0.0121035 4511 0.4193
20.1618 34.3034 3.31449 3316.44 7693 0.00456621 -0.0103774 0.0119411 4485 0.437025
22.3357 37.0178 0.0459142 3433.29 7701 0.00456621 -0.00875919 0.0103337 4485 0.464269
23.773 37.243 -1.95674 2459.96 7753 0.00456621 -0.00830954 0.00871425 4485 0.434563
30.2524 38.2619 -10.653 3440.06 7771 0.00456621 -0.00815028 0.00830123 4383 0.614034
32.4772 40.5173 -14.3407 3274.41 7781 0.00456621 -0.00805583 0.00811704 4383 0.491325
36.2267 42.1536 -17.7971 2058.03 7789 0.00456621 -0.00800053 0.00804943 4300 0.668729
38.0822 43.0223 -21.1099 5453.3 7793 0.00456621 -0.00791419 0.00798902 3184 0.191344
31.0039 22.8734 15.1077 6436.8 8269 0.00456621 -0.00641023 0.00786815 5002 0.246234
3.06465 24.4138 14.5307 6912.4 8529 0.00456621 -0.00520564 0.0063676 5360 0.428416
-5.99868 35.4112 10.9036 5879.7 8551 0.00456621 -0.00509249 0.00514575 6851 0.702396
-6.63529 39.0539 9.80198 5032.04 8557 0.00456621 -0.000263279 0.00502116 6672 0.802889
-6.63529 39.0539 9.80198 4695.2 8557 0.00456621 -0.00478845 0.00502116 6672 0.802889
18.6085 36.7862 31.4821 5189.05 8999 0.00456621 -0.0257983 0.0258843 4411 0.677234
18.6085 36.7862 31.4821 3878.51 8999 0.00456621 -0.0225478 0.02577 4411 0.677234
32.3859 36.3699 35.5479 2322.48 9135 0.00456621 -0.0224843 0.0225447 6344 0.600283
34.9113 37.0027 36.0854 3831.3 9141 0.00456621 -0.0223235 0.0224453 6344 0.652055
35.8592 36.9644 36.4708 5068.24 9143 0.00456621 -0.0222008 0.022265 6344 0.227001
0.883557 36.8944 29.4123 3543.37 9517 0.00456621 -0.0190218 0.0221943 5425 0.763305
0.883557 36.8944 29.4123 4706.56 9517 0.00456621 -0.0186366 0.0189632 5425 0.763305
6.83326 12.0398 21.4594 11410 7234 0.00456621 -0.0183217 0.0186043 6849 0.242981
-10.4303 5.33472 34.7349 9224.67 9879 0.00456621 -0.0163501 0.0183181 3812 0.174324
-16.6574 8.02029 32.7943 10517.7 9887 0.00456621 -0.016287 0.0163416 5439 0.330031
-21.7356 11.5985 32.3388 4023.36 9891 0.00456621 -0.0143823 0.0162564 6844 0.317246
-32.7419 24.9919 26.9883 5791.56 9913 0.00456621 -0.0139151 0.0143364 5588 0.472959
-34.7426 29.363 24.465 5038.59 9921 0.00456621 -0.0115311 0.0138698 5252 0.385333
-39.3 33.7456 21.0464 2991.76 9929 0.00456621 -0.0108522 0.0115081 5156 0.473525
-39.4153 36.6447 14.9509 3008.16 9981 0.00456621 -0.0106937 0.0107603 4295 0.524656
-41.9915 38.741 6.98808 4614.7 10037 0.00456621 -0.00777772 0.0106602 3350 0.768289
-41.9915 38.741 6.98808 3491.05 10037 0.00456621 -0.00695158 0.0077442 3350 0.768289
-31.0161 36.9326 22.4276 6152.08 10245 0.00456621 -0.00666863 0.00694862 4297 0.651706
-34.6899 36.6855 27.77 3100.39 10361 0.00456621 -0.00652741 0.00664197 5385 0.532975
-35.4873 38.9957 32.35 5080.84 10367 0.00456621 -0.00646296 0.00651556 4326 0.571415
-29.084 22.436 35.9347 5859.02 10691 0.00456621 -0.00141724 0.00640964 6876 0.455093
-36.5715 15.857 32.1713 5121.47 10805 0.00456621 -0.00504573 0.00640964 5133 0.7193
-36.5715 15.857 32.1713 3214.49 10805 0.00456621 -0.0551588 0.0554174 5133 0.7193
-39.413 21.1666 35.7859 4282.64 10937 0.00456621 -0.0547726 0.0550881 3513 0.60927
-39.413 21.1666 35.7859 2030.93 10937 0.00456621 -0.0546329 0.0547423 3513 0.60927
-24.3086 -0.951641 20.5506 6811.93 11277 0.00456621 -0.0540772 0.0546268 3614 0.22155
-26.5767 -2.63086 17.7297 4531.96 11281 0.00456621 -0.0487485 0.0488399 6353 0.200653
-28.8448 -4.31008 14.9089 6009.65 11287 0.00456621 -0.0485829 0.0487078 5288 0.319638
-39.8859 -18.3307 -4.22081 5567.8 11343 0.00456621 -0.0469631 0.0485747 5258 0.281545
-40.2834 -19.338 -17.8789 8305.86 11387 0.00456621 -0.0461193 0.0469441 5272 0.526748
-39.5626 -22.3061 -24.2252 5649.18 11399 0.00456621 -0.0459621 0.0460583 6810 0.630865
-42.304 -14.0572 -29.0353 3248.94 11537 0.00456621 -0.0451363 0.045954 5163 0.652936
-41.2164 -12.6234 -33.98 5106.76 11593 0.00456621 -0.0425094 0.0451037 6521 0.677148
-38.8065 -29.6954 -16.8443 4446.09 11829 0.00456621 -0.0225478 0.0226295 3313 0.563878
-36.2269 -34.4744 -20.7154 5419.15 11837 0.00456621 -0.0168116 0.0168712 4557 0.554546
-42.6232 -35.6546 -28.0431 2372.23 11957 0.00456621 -0.0165847 0.016771 4559 0.901234
-42.6232 -35.6546 -28.0431 4733.51 11957 0.00456621 -0.00945828 0.00967371 4559 0.901234
-22.7234 -32.3103 -15.95 5612.09 12211 0.00456621 -0.00895615 0.00940437 6082 0.640902
-22.7234 -32.3103 -15.95 1617.67 12211 0.00456621 -0.00752266 0.00892021 6082 0.640902
-36.4063 -18.7941 6.99409 3618.23 12433 0.00456621 -0.00540453 0.0074674 3416 0.470052
-34.5589 -25.4137 7.40958 3761.03 12443 0.00456621 -0.00527923 0.0053389 5266 0.51322
-33.7331 -30.2892 8.85728 4399.46 12447 0.00456621 -0.000948839 0.00525648 4579 0.738303
-32.422 -33.2681 10.6548 4199.51 12449 0.00456621 -0.00439866 0.00525648 4676 0.597076
-32.7893 -34.1365 2.40293 4399.79 12659 0.00456621 -0.00621815 0.00680111 4669 0.821932
-32.7893 -34.1365 2.40293 4196 12659 0.00456621 -0.00598149 0.00617895 4669 0.821932
-30.1395 -15.9611 -0.465255 4650.47 12989 0.00456621 -0.00584724 0.00592901 6215 0.808551
-30.1395 -15.9611 -0.465255 5486.17 12989 0.00456621 -0.0055994 0.00581225 6215 0.808551
-38.9739 -1.30224 -2.37889 4510.96 13123 0.00456621 -0.00300083 0.00559618 5119 0.584542
-35.8235 0.813247 -6.69593 4866.35 13193 0.00456621 -0.00262428 0.00559618 5349 0.687701
-36.6053 12.3096 -8.98429 3921.17 13207 0.00456621 -0.00235451 0.00560798 3334 0.638557
-37.0327 -4.18488 5.51675 4561.3 13114 0.00456621 -0.00331808 0.00560798 5120 0.966778
-38.23 -8.17279 11.6861 4725.72 13545 0.00456621 -0.019702 0.0197793 5339 0.834932
-38.23 -8.17279 11.6861 3574.86 13545 0.00456621 -0.0195883 0.0196678 5339 0.834932
-25.9 -8.37077 10.1367 5527.65 13665 0.00456621 -0.0194796 0.0195678 6365 0.95666
-35.1503 -1.75303 32.3036 4852.24 13999 0.00456621 -0.0191743 0.0194488 6926 0.573947
2.46708 -2.59107 42.9581 4059.66 8 0.00456621 -0.0190381 0.0191486 3821 0.228167
30.3574 -35.5552 13.1921 5967.88 14329 0.00456621 -0.0188494 0.0190124 4936 0.369576
33.8098 -40.9202 -7.64867 4255.77 14373 0.00456621 -0.0187531 0.0188366 4546 0.445028
34.2818 -40.5078 -11.1225 2240.65 14377 0.00456621 -0.0147801 0.0187467 4547 0.422809
34.3087 -40.1916 -11.5395 3351.95 14380 0.00456621 -0.0146293 0.0147223 4547 0.378313
34.5507 -37.3457 -15.292 3179.33 14427 0.00456621 -0.00511052 0.00529952 3119 0.488554
35.7673 -36.2812 -18.3071 2895.92 14433 0.00456621 -0.000478985 0.00508818 4631 0.540782
37.4329 -33.4417 -22.8802 1838.2 14441 0.00456621 -0.00461979 0.00508818 4948 0.470774
39.5927 -32.6713 -25.1782 2696.55 14445 0.00456621 -0.00919186 0.00925097 3123 0.54826
40.0563 -32.1519 -26.0493 2766.43 14447 0.00456621 -0.00906812 0.00918044 3123 0.625807
40.3229 -33.4971 -33.9452 2136.2 14453 0.00456621 -0.00545763 0.00904147 4543 0.871886
40.3229 -33.4971 -33.9452 3535.84 14453 0.00456621 -0.00421823 0.00540053 4543 0.871886
24.1842 -43.6379 -7.23272 3297.15 14933 0.00456621 -0.00130046 0.00540053 4685 0.787882
24.1842 -43.6379 -7.23272 2764.16 14933 0.00456621 -0.00045191 0.00514239 4685 0.787882
31.7191 -37.3225 5.3418 4805.18 14342 0.00456621 -0.00472724 0.00514239 4698 0.483364
31.164 -34.0788 17.9211 4024.18 14328 0.00456621 -0.129174 0.129301 4554 0.587159
37.918 -36.7529 19.0058 5969.8 15295 0.00456621 -0.12804 0.129107 4552 0.681511
37.918 -36.7529 19.0058 3735.85 15295 0.00456621 -0.12742 0.128012 4552 0.681511
35.5239 -25.8314 13.0836 6242.48 15521 0.00456621 -0.127254 0.12738 5025 0.562904
33.6214 -29.3187 26.1685 4320.32 15673 0.00456621 -0.127122 0.127212 4879 0.654454
37.3663 -33.2816 37.3505 2325.72 15755 0.00456621 -0.0613125 0.0615745 3579 0.765735
37.3663 -33.2816 37.3505 2450.45 15755 0.00456621 -0.0542379 0.05433 3579 0.765735
20.5461 -23.2698 20.3812 6707.6 15895 0.00456621 -0.0511195 0.0542221 5791 0.595931
17.2676 -25.3941 9.24384 4900.25 15911 0.00456621 -0.050861 0.0510562 6932 0.681165
17.2676 -25.3941 9.24384 2432.33 15911 0.00456621 -0.046 0.0508531 6932 0.681165
21.8083 -27.4719 35.651 5861.55 16097 0.00456621 -0.0457582 0.0459289 3689 0.685467
21.8392 -31.2953 38.3043 5169.18 16109 0.00456621 -0.011363 0.0114432 6328 0.197373
10.8642 -26.7636 22.7219 7246.51 16293 0.00456621 -0.00894007 0.0113043 6375 0.355772
9.7 -28.5014 21.9448 6338.54 16295 0.00456621 -0.00871066 0.00888142 6375 0.505019
6.44274 -31.9431 18.6307 5250.95 16305 0.00456621 -0.00864507 0.00870159 4717 0.426321
0.987219 -36.9164 12.9754 3726.76 16335 0.00456621 -0.00834421 0.00859611 4792 0.61901
-2.25631 -38.3551 11.6096 4108.79 16341 0.00456621 -0.00773489 0.00831157 4608 0.801235
-5.25857 -38.5445 11.9654 5606.44 16344 0.00456621 -0.00640767 0.00772481 6041 0.230257
2.13633 -36.403 22.7646 5077.15 16695 0.00456621 -0.002352 0.00637009 4716 0.580571
16.9101 -10.1074 32.9873 5619.17 17069 0.00456621 -0.00403125 0.00637009 6877 0.321358
32.5654 -11.819 30.0455 3986.49 17091 0.00456621 -0.0341745 0.0342452 4885 0.612621
37.9139 -11.9455 36.9717 2933.07 17143 0.00456621 -0.034051 0.0341228 4885 0.734277
37.9139 -11.9455 36.9717 2374.82 17143 0.00456621 -0.0339129 0.0340453 4885 0.734277
29.7572 -6.9665 28.6933 4816.14 17281 0.00456621 -0.033277 0.0338698 5029 0.5118
34.4198 -3.47603 26.4852 4031.31 17287 0.00456621 -0.0196255 0.021841 6174 0.453394
38.1238 -0.0895335 21.9993 4832.9 17297 0.00456621 -0.0195359 0.0196064 6767 0.575258
40.3045 0.516938 20.0114 3382.11 17305 0.00456621 -0.0190959 0.0194227 6767 0.745445
40.6608 0.728617 19.6494 4245.64 17307 0.00456621 -0.0188977 0.0190676 6767 0.406571
39.3751 6.6804 30.9915 4237.76 17535 0.00456621 -0.0180657 0.018882 4971 0.768868
39.3751 6.6804 30.9915 3294.06 17535 0.00456621 -0.00867685 0.00932795 4971 0.768868
2.31549 -13.9829 40.1213 4926.73 18021 0.00456621 -0.00834968 0.00856063 3026 0.544987
1.90276 -19.2903 42.6247 5066.15 18031 0.00456621 -0.00824667 0.00832046 3632 0.488486
-1.3615 -30.0448 41.4051 4207.25 18045 0.00456621 -0.00379019 0.00823986 3466 0.794337
-1.3615 -30.0448 41.4051 3450.51 18045 0.00456621 -0.00451102 0.00823986 3466 0.794337
-10.4623 -2.04362 43.4828 2565.7 18449 0.00456621 -0.00866842 0.00872259 3819 0.270731
-18.2394 -6.77219 41.5991 5132.69 18455 0.00456621 -0.00854757 0.00864075 3615 0.447378
-20.7028 -10.722 38.4901 6644.53 18461 0.00456621 -0.00770602 0.00849222 3699 0.348181
-24.2737 -16.361 38.7894 2735.49 18511 0.00456621 -0.00749363 0.00765068 3009 0.300707
-29.6564 -25.6439 37.1976 4043.58 18551 0.00456621 -0.00699871 0.00748056 3011 0.529036
-30.211 -26.5061 36.9555 4965.12 18553 0.00456621 -0.00693467 0.00699 3011 0.633511
-34.0308 -30.7739 37.0924 4103.3 18559 0.00456621 -0.00369436 0.00693225 3590 0.650916
-34.5357 -34.8786 36.4209 2727.33 18561 0.00456621 -0.0033063 0.00693225 3589 0.669116
-35.8187 -37.4178 35.0033 6511.03 18563 0.00456621 -0.0112903 0.0113769 6797 0.66336
-32.5041 -22.6136 37.073 5780.58 19023 0.00456621 -0.0106136 0.0112154 3637 0.470876
-13.4283 -5.23511 42.2968 6668.74 18454 0.00456621 -0.00964968 0.0106053 3754 0.456144
-2.3014 28.2994 43.9015 5739.39 19499 0.00456621 -0.00653153 0.00955338 6327 0.494843
-5.02531 37.3002 43.2392 5849.31 19513 0.00456621 -0.00645279 0.00652256 3430 0.373345
7.22568 11.3763 48.3815 5997.96 19761 0.00456621 -0.00620785 0.00642105 654 0.455808
16.7486 19.1299 47.1936 4490.7 19773 0.00456621 -0.00470762 0.00613379 609 0.540836
19.0833 21.5304 47.6298 6038.96 19779 0.00456621 -0.00148746 0.00613379 3685 0.571812
19.0833 21.5304 47.6298 1775.94 19779 0.00456621 -0.00684859 0.006943 3685 0.571812
