1	0.854972	-0.492613	-0.162345
2	0.992759	-0.106925	-0.054746
3	0.059593	-0.959574	0.275075
4	-0.064969	-0.993888	-0.089252
5	0.313546	-0.941522	-0.123388
6	0.857098	-0.244560	0.453402
7	0.982477	-0.088433	-0.164071
8	0.927362	0.300514	0.222917
9	0.960203	-0.071539	0.269987
10	0.832623	-0.509523	0.217084
11	0.036206	-0.992041	-0.120599
12	0.884372	-0.466396	0.018994
13	0.052464	-0.998623	0.000261
14	0.645794	0.665632	0.374010
15	0.533128	0.721656	-0.441574
16	0.308294	-0.784051	0.538720
17	0.714607	0.679379	0.166676
18	0.092774	-0.995003	-0.036908
19	0.757337	0.529057	-0.382805
20	0.476073	-0.762159	-0.438712
21	0.459808	-0.774143	-0.435062
22	0.513882	-0.837463	0.185961
23	0.463432	-0.864318	0.195412
24	0.535062	-0.840601	-0.084257
25	0.116834	-0.992027	0.047248
26	0.678165	-0.685050	0.266081
27	0.716478	-0.670858	0.191332
28	0.453482	-0.834139	0.313952
29	0.627203	-0.696424	-0.348725
30	0.967321	-0.119671	-0.223538
31	-0.703694	-0.673175	-0.227266
32	0.008642	-0.959368	0.282025
33	0.010215	-0.957878	0.286995
34	0.040887	-0.969680	0.240932
35	-0.001930	-0.974581	0.224027
36	-0.120602	-0.934126	0.335951
37	0.028671	-0.983747	0.177258
38	0.917425	-0.128983	0.376423
39	0.538847	-0.842379	-0.006480
40	0.535525	-0.733616	0.418354
41	0.553816	-0.713577	0.429063
42	0.556127	-0.746192	0.365951
43	0.957102	-0.055701	-0.284345
44	0.941660	-0.084424	-0.325804
45	-0.108473	-0.874165	0.473360
46	0.903035	-0.083686	0.421335
47	0.962327	-0.252705	0.100331
48	0.921861	-0.139747	-0.361447
49	0.788460	-0.598703	0.141015
50	-0.345364	-0.910482	0.227477
51	-0.351460	-0.910676	0.217127
52	0.318266	-0.853053	0.413529
53	0.816488	-0.576589	0.029892
54	0.875441	-0.476192	-0.082725
55	0.907066	-0.367139	-0.206012
56	0.892166	-0.399274	-0.211236
57	0.999422	0.019443	-0.027877
58	0.965610	-0.007748	-0.259878
59	0.976547	0.142064	0.161782
60	0.884255	-0.465245	-0.040495
61	0.996486	0.077141	-0.032624
62	0.993370	0.082927	0.079617
63	0.856361	-0.514847	-0.039737
64	0.960453	-0.034415	-0.276309
65	0.196180	-0.979845	-0.037653
66	0.245194	-0.963228	0.109873
67	0.281974	-0.947596	0.150173
68	0.169198	-0.961843	-0.215010
69	0.234965	-0.938777	0.251969
70	0.125824	-0.985653	0.112498
71	0.159909	-0.968620	0.190274
72	0.221672	-0.942494	0.250133
73	0.182521	-0.982497	0.037239
74	-0.147133	-0.928546	-0.340815
75	-0.201119	-0.940509	-0.273851
76	0.924626	-0.324672	-0.199136
77	0.510423	-0.771575	-0.379658
78	0.457086	-0.816937	0.351692
79	0.339328	-0.787484	-0.514514
80	0.521642	-0.815273	0.251435
81	0.500815	-0.796694	-0.338325
82	0.473129	-0.842946	-0.256107
83	0.477442	-0.832794	-0.280186
84	0.983735	-0.113954	-0.138854
85	-0.433134	-0.845044	0.313520
86	-0.205417	-0.925125	0.319293
87	-0.137399	-0.960009	0.243935
88	-0.252958	-0.894365	0.368950
89	-0.532522	-0.674640	-0.511157
90	0.589498	-0.726864	0.352364
91	0.942556	0.107406	-0.316310
92	0.973708	0.052098	-0.221763
93	0.989456	-0.064849	-0.129508
94	0.938441	0.109878	-0.327500
95	0.904238	-0.389647	-0.174727
96	0.985984	0.147407	-0.078149
97	0.969107	0.184520	-0.163657
98	0.351423	-0.907409	-0.230457
99	0.993572	0.111548	0.019261
100	0.948222	-0.155028	-0.277204
101	0.843789	-0.518796	-0.137375
102	0.843412	-0.515544	-0.151232
103	0.815837	-0.573022	-0.077820
