1	0.173959	0.567213	-0.804990
2	0.098067	0.984603	-0.144704
3	0.994512	0.033333	-0.099174
4	0.933280	-0.028859	-0.357988
5	0.933582	0.329399	-0.141144
6	0.243910	0.967879	0.060982
7	0.065983	0.988292	-0.137569
8	-0.157913	0.854452	-0.494950
9	0.015400	0.978732	0.204565
10	0.383981	0.813535	0.436714
11	0.950851	0.071333	-0.301320
12	0.439393	0.845523	0.303356
13	0.994297	0.052261	0.092959
14	-0.760362	0.516239	0.394139
15	-0.823857	0.561552	-0.076940
16	0.800499	0.519778	0.298381
17	-0.687181	0.637211	0.348920
18	0.972611	0.098495	-0.210538
19	-0.577236	0.816464	-0.013600
20	0.800401	0.582193	-0.142861
21	0.814574	0.562786	-0.140506
22	0.772989	0.546042	0.322995
23	0.793798	0.502935	0.341967
24	0.842927	0.524545	0.119697
25	0.984465	0.109402	-0.137330
26	0.551068	0.713561	0.432614
27	0.574782	0.723116	0.383051
28	0.713701	0.550849	0.432661
29	0.720758	0.688671	-0.078990
30	0.055932	0.960606	-0.272226
31	0.689142	-0.568833	-0.448902
32	0.996289	0.032413	0.079730
33	0.993929	0.041170	0.102032
34	0.995202	0.060975	0.076515
35	0.997347	0.014425	0.071347
36	0.980108	-0.058314	0.189702
37	0.998289	0.037219	0.045091
38	-0.083068	0.863079	0.498191
39	0.842113	0.538443	0.030413
40	0.699205	0.662974	0.267540
41	0.668939	0.688147	0.281022
42	0.707632	0.656063	0.262371
43	0.096550	0.986573	0.131725
44	0.111559	0.991598	0.065489
45	0.925514	-0.262607	-0.272875
46	-0.173232	0.826601	0.535464
47	0.188567	0.886147	0.423303
48	0.113807	0.989215	-0.092202
49	0.529923	0.777592	0.338426
50	0.925994	-0.370002	-0.075063
51	0.923183	-0.375667	-0.081282
52	0.857692	0.444921	0.257700
53	0.552719	0.795553	0.248188
54	0.482834	0.853938	0.194066
55	0.396763	0.909126	0.126766
56	0.427263	0.897679	0.107794
57	-0.028762	0.920831	-0.388899
58	-0.115954	0.881808	-0.457131
59	-0.091845	0.954486	-0.283762
60	0.428106	0.772903	0.468344
61	-0.083743	0.910789	-0.404291
62	-0.053839	0.947512	-0.315155
63	0.476912	0.759060	0.443152
64	-0.108587	0.867470	-0.485495
65	0.932987	0.198339	-0.300328
66	0.955111	0.220568	-0.197769
67	0.954989	0.262183	-0.138764
68	0.884911	0.244308	-0.396543
69	0.971961	0.224496	-0.069951
70	0.979867	0.105757	-0.169340
71	0.984116	0.141375	-0.107372
72	0.975084	0.212011	-0.065287
73	0.964425	0.171540	-0.201141
74	0.922745	-0.004762	-0.385383
75	0.932384	-0.098079	-0.347910
76	0.356256	0.922160	0.150673
77	0.784500	0.598627	-0.161880
78	0.703824	0.573981	0.418543
79	0.825910	0.511222	-0.237749
80	0.727631	0.579008	0.367834
81	0.811292	0.568293	-0.137289
82	0.854796	0.509599	-0.098143
83	0.845227	0.522427	-0.112525
84	0.080521	0.970746	-0.226204
85	0.882482	-0.468356	-0.043215
86	0.973910	-0.225387	-0.026474
87	0.987773	-0.151114	-0.038338
88	0.958844	-0.282586	-0.027612
89	0.816658	-0.250802	-0.519776
90	0.528410	0.676939	0.512384
91	0.050763	0.889848	0.453423
92	0.072520	0.851959	0.518562
93	0.127817	0.811515	0.570180
94	0.070749	0.866832	0.493556
95	0.387261	0.920668	-0.048986
96	-0.134950	0.980042	0.145963
97	-0.171901	0.981148	0.088305
98	0.682463	0.416799	-0.600435
99	-0.113004	0.967430	0.226513
100	0.143680	0.987747	-0.060922
101	0.533980	0.837203	0.118140
102	0.533791	0.836044	0.126879
103	0.576736	0.796424	0.181891
104	0.535249	0.823247	0.189136
105	0.718506	-0.687180	-0.107387
106	0.923367	-0.352830	-0.151340
107	0.659428	-0.537653	-0.525437
108	0.834455	-0.319069	-0.449310
109	0.679080	-0.530641	-0.507219
110	0.717038	-0.491547	-0.494204
111	0.848784	-0.278571	-0.449404
112	0.868117	-0.381569	-0.317456
113	0.531789	0.682479	0.501421
114	0.154338	0.987134	-0.041798
115	0.529686	0.650130	-0.544760
116	0.474083	0.615227	-0.629873
117	0.428019	0.877359	0.216889
118	0.471489	0.702385	0.533249
119	0.624147	0.634524	-0.455873
120	0.394301	0.905924	0.154362
121	0.365613	0.921277	0.132573
122	0.370536	0.914926	0.160039
123	0.440656	0.775538	0.452065
124	0.326386	0.806971	0.492210
125	0.903878	0.152586	0.399652
126	0.956487	0.206134	0.206497
