1	0.603031	-0.780302	-0.165778
2	0.867313	-0.494884	-0.053461
3	-0.278036	-0.920365	0.274998
4	-0.405583	-0.909925	-0.086833
5	0.030866	0.992466	-0.118570
6	0.697778	-0.557351	0.449962
7	0.859072	-0.484494	-0.165108
8	0.968717	-0.110160	0.222380
9	0.850925	-0.450053	0.270885
10	-0.670497	0.708936	0.218732
11	0.264524	0.956706	-0.121416
12	-0.652142	0.757798	0.021271
13	0.233911	0.972258	0.000530
14	0.858535	0.425691	0.285843
15	0.771694	0.457963	-0.441314
16	-0.005796	0.841188	0.540712
17	0.928019	0.335017	0.162925
18	0.247897	0.968053	-0.037694
19	0.906370	0.178365	-0.382986
20	-0.039355	0.898501	-0.437204
21	-0.023470	0.900487	-0.434249
22	-0.251520	0.948467	0.192739
23	-0.202630	0.957944	0.203185
24	-0.163139	0.983448	-0.078838
25	0.265528	0.963021	0.045657
26	-0.502842	0.821609	0.268531
27	-0.502979	0.842750	0.191794
28	-0.259371	0.911027	0.320557
29	-0.222400	0.911170	-0.346854
30	0.842742	-0.490235	-0.222385
31	-0.915363	-0.329317	-0.231648
32	0.403426	0.871808	0.277845
33	0.407193	0.868293	0.283304
34	0.369391	0.898184	0.238359
35	0.396461	0.891062	0.220971
36	0.495340	0.799616	0.339488
37	0.357159	0.917502	0.175007
38	-0.869049	0.320549	0.376832
39	0.179884	-0.983687	0.001060
40	0.212929	-0.881967	0.420471
41	0.240226	-0.869049	0.432487
42	0.228154	-0.900642	0.369851
43	-0.749109	0.597819	-0.285393
44	-0.717060	0.615809	-0.326505
45	-0.994654	0.006094	0.103080
46	-0.977971	0.084409	0.190915
47	-0.829420	0.549260	0.101864
48	-0.722470	0.590509	-0.359634
49	-0.572283	0.808511	0.137124
50	-0.666761	-0.709485	0.228167
51	-0.670667	-0.709203	0.217340
52	0.018172	0.909183	0.416001
53	-0.559087	0.828663	0.027204
54	-0.595086	0.799302	-0.083603
55	-0.614685	0.760939	-0.207687
56	-0.585357	0.782487	-0.212300
57	0.921321	-0.387742	-0.028701
58	0.873830	-0.412090	-0.258077
59	0.949097	-0.269624	0.162844
60	-0.614360	0.787821	-0.043591
61	0.941376	-0.335877	-0.031599
62	0.941017	-0.328252	0.082090
63	-0.573921	0.817846	-0.041750
64	0.858472	-0.433236	-0.274468
65	-0.171110	-0.984710	-0.032662
66	-0.131838	-0.984594	0.114859
67	-0.062501	-0.986304	0.152635
68	-0.176087	-0.962378	-0.206934
69	-0.132852	-0.957214	0.257085
70	-0.226643	-0.967313	0.113750
71	-0.182154	-0.964292	0.192250
72	-0.126774	-0.958621	0.254901
73	-0.142062	-0.989039	0.040264
74	-0.475172	-0.811876	-0.339217
75	-0.530962	-0.802129	-0.273256
76	-0.645254	0.737583	-0.199041
77	-0.132047	0.917260	-0.375763
78	-0.266334	0.896128	0.354993
79	0.042261	0.858959	-0.510297
80	-0.282193	0.925222	0.253637
81	-0.131085	0.932650	-0.336125
82	-0.106446	0.960434	-0.257363
83	-0.114125	0.952842	-0.281190
84	0.856287	-0.497636	-0.138318
85	-0.726517	-0.610543	0.315295
86	-0.544751	-0.775273	0.319685
87	-0.476588	-0.843569	0.247498
88	-0.571213	-0.733604	0.368159
89	-0.755391	-0.409505	-0.511557
90	-0.478687	0.803010	0.355011
91	-0.637360	0.702455	-0.316748
92	-0.721385	0.655073	-0.224683
93	-0.752775	0.645197	-0.130581
94	-0.569983	0.752648	-0.329605
95	0.689214	-0.703437	-0.173666
96	-0.957581	0.278553	-0.073801
97	-0.951768	0.263001	-0.158010
98	0.013083	-0.972445	-0.232765
99	-0.957392	0.287902	0.022646
100	0.810853	-0.515666	-0.276779
101	-0.560713	0.816287	-0.138837
102	-0.535584	0.830987	-0.150366
103	-0.527647	0.846069	-0.075867
104	-0.557854	0.824327	-0.096354
105	-0.877049	-0.198284	0.437572
106	-0.647529	-0.735809	0.198220
107	-0.914053	-0.222729	-0.338967
108	-0.759481	-0.578245	-0.298029
109	-0.907237	-0.263347	-0.327979
110	-0.886822	-0.324090	-0.329412
111	-0.721842	-0.641529	-0.259585
112	-0.710815	-0.703312	-0.009691
113	-0.474992	0.807134	0.350596
114	0.812777	-0.522410	-0.257840
115	0.443713	-0.891862	-0.087751
116	0.349192	-0.910764	-0.220394
117	-0.639286	0.763508	-0.091485
118	-0.496249	0.760921	0.418014
