0 0 5 -0.0130632 0.0108199 4.96206 0.0415602 0.17 0.17 0.17 -10 1 -10 1 133327.2488 133000.866 133327.2488 133000.866 133327.2488 133000.866 6.875559221 10.03999789 6.084449552 6.875559221 10.03999789 6.084449552 6.875559221 10.03999789 6.084449552
-0.0130632 0.0108199 4.96206 -0.0261265 0.0216397 4.92412 0.0415602 0.17 0.169987 0.169987 0 2 3 1 133000.866 132678.3212 133000.866 132678.3212 133000.866 132678.3212 10.03999789 7.666668889 5.886672135 10.03999789 7.666668889 5.886672135 10.03999789 7.666668889 5.886672135
-0.0261265 0.0216397 4.92412 -0.0870882 0.0721324 4.74706 0.193948 0.169987 0.16863 0.16863 1 4 5 1 132678.3212 131072.5363 132678.3212 131072.5363 132678.3212 131072.5363 6.694858846 6.694858846 6.694858846 6.694858846 6.694858846 6.694858846 6.694858846 6.694858846 6.694858846
-0.0261265 0.0216397 4.92412 0.0316055 0.265363 4.91336 0.250698 0.169987 0.0488712 0.0488712 1 959 -10 1 132723.9196 124919.2995 132723.9196 124919.2995 132723.9196 124919.2995 0.1807003742 0.2118270029 0.172918717 0.1807003742 0.2118270029 0.172918717 0.1807003742 0.2118270029 0.172918717
-0.0870882 0.0721324 4.74706 -0.121924 0.100985 4.64588 0.110827 0.16863 0.165981 0.165981 2 6 7 1 131072.5363 130217.3385 131072.5363 130217.3385 131072.5363 130217.3385 5.856720212 5.856720212 5.856720212 5.856720212 5.856720212 5.856720212 5.856720212 5.856720212 5.856720212
-0.0870882 0.0721324 4.74706 -0.259734 0.0223634 4.67528 0.193483 0.16863 0.06059 0.06059 2 927 -10 1 131109.7815 119189.0452 131109.7815 119189.0452 131109.7815 119189.0452 0.8381386344 0.9159697379 0.8186808585 0.8381386344 0.9159697379 0.8186808585 0.8381386344 0.9159697379 0.8186808585
-0.121924 0.100985 4.64588 -0.184627 0.152921 4.46376 0.199489 0.165981 0.152984 0.152984 4 8 -10 1 130219.9228 128590.5168 130219.9228 128590.5168 130219.9228 128590.5168 4.495270984 4.708143169 4.442052937 4.495270984 4.708143169 4.442052937 4.495270984 4.708143169 4.442052937
-0.121924 0.100985 4.64588 0.246708 -0.259107 4.29581 0.62298 0.165981 0.0997421 0.0997421 4 719 -10 1 130492.0553 122746.5863 130492.0553 122746.5863 130492.0553 122746.5863 1.361449228 2.670770788 1.034118838 1.361449228 2.670770788 1.034118838 1.361449228 2.670770788 1.034118838
-0.184627 0.152921 4.46376 -0.278682 0.230824 4.19059 0.299233 0.152984 0.152977 0.152977 6 9 -10 1 128590.5168 126152.8916 128590.5168 126152.8916 128590.5168 126152.8916 4.708143169 4.622049533 4.4103583 4.708143169 4.622049533 4.4103583 4.708143169 4.622049533 4.4103583
-0.278682 0.230824 4.19059 -0.435441 0.360662 3.73529 0.498722 0.152977 0.152971 0.152971 8 10 11 1 126152.8916 122073.0411 126152.8916 122073.0411 126152.8916 122073.0411 4.622049533 4.526965621 4.455652687 4.622049533 4.526965621 4.455652687 4.622049533 4.526965621 4.455652687
