"x1","y1","z1","x2","y2","z2","l","r1","r2","Q1","Q2","p1","p2","Q1v","Q2v","p1v","p2v","S1","S2"
-1.41898,1.33472,5.03167,-1.4625,1.33807,4.97661,0.0702592,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.4625,1.33807,4.97661,-1.50563,1.34078,4.92134,0.0701552,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.50563,1.34078,4.92134,-1.54836,1.34289,4.86588,0.0700567,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.54836,1.34289,4.86588,-1.59071,1.34441,4.8102,0.069963,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.59071,1.34441,4.8102,-1.63266,1.34537,4.75433,0.0698737,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.63266,1.34537,4.75433,-1.67421,1.34577,4.69826,0.0697883,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.67421,1.34577,4.69826,-1.71538,1.34546,4.64197,0.0697397,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.71538,1.34546,4.64197,-1.75628,1.34398,4.58545,0.0697862,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.75628,1.34398,4.58545,-1.79689,1.34135,4.52867,0.0698541,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.79689,1.34135,4.52867,-1.83722,1.33758,4.47166,0.0699386,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.83722,1.33758,4.47166,-1.87726,1.33269,4.4144,0.0700386,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.87726,1.33269,4.4144,-1.917,1.3267,4.3569,0.070153,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.917,1.3267,4.3569,-1.95644,1.31963,4.29916,0.0702809,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.95644,1.31963,4.29916,-1.99558,1.3115,4.24118,0.0704213,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-1.99558,1.3115,4.24118,-2.03441,1.30233,4.18297,0.0705734,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.03441,1.30233,4.18297,-2.07294,1.29215,4.12453,0.0707359,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.07294,1.29215,4.12453,-2.11115,1.28098,4.06585,0.0709081,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.11115,1.28098,4.06585,-2.14904,1.26882,4.00694,0.0710891,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.14904,1.26882,4.00694,-2.1866,1.25572,3.9478,0.071278,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.1866,1.25572,3.9478,-2.22384,1.24168,3.88843,0.071474,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.22384,1.24168,3.88843,-2.26076,1.22672,3.82884,0.0716761,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.26076,1.22672,3.82884,-2.29733,1.21087,3.76902,0.0718836,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.29733,1.21087,3.76902,-2.33357,1.19415,3.70898,0.0720959,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.33357,1.19415,3.70898,-2.36946,1.17658,3.64871,0.0723121,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.36946,1.17658,3.64871,-2.40501,1.15818,3.58823,0.0725314,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.40501,1.15818,3.58823,-2.44021,1.13896,3.52752,0.0727534,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.44021,1.13896,3.52752,-2.47506,1.11896,3.4666,0.072977,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.47506,1.11896,3.4666,-2.50954,1.09819,3.40547,0.0732019,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.50954,1.09819,3.40547,-2.54366,1.07666,3.34412,0.0734274,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.54366,1.07666,3.34412,-2.57742,1.05441,3.28255,0.0736529,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.57742,1.05441,3.28255,-2.61081,1.03146,3.22078,0.0738778,0.0844505,0.0844505,0,0,0.0224055,0.0224055,0,0,0,0,0,0
-2.61081,1.03146,3.22078,-2.62539,1.04019,3.16478,0.0585154,0.0650814,0.0650814,0,0,0.0224055,0.0133065,0,0,0,0,0,0
-2.61081,1.03146,3.22078,-2.61761,0.97888,3.21428,0.0534112,0.0447706,0.0447706,0,0,0.0224055,0.00629703,0,0,0,0,0,0
-2.62539,1.04019,3.16478,-2.64165,1.04286,3.10943,0.0577539,0.0650814,0.0650814,0,0,0.0133065,0.0133065,0,0,0,0,0,0
-2.64165,1.04286,3.10943,-2.65966,1.0391,3.05471,0.0577328,0.0650814,0.0650814,0,0,0.0133065,0.0133065,0,0,0,0,0,0
-2.65966,1.0391,3.05471,-2.67953,1.02857,3.00062,0.0585792,0.0650814,0.0650814,0,0,0.0133065,0.0133065,0,0,0,0,0,0
-2.65966,1.0391,3.05471,-2.61995,0.97159,3.02157,0.0850412,0.0052117,0.0052117,0,0,0.0133065,8.53314e-05,0,0,0,0,0,0
-2.67953,1.02857,3.00062,-2.69049,1.01555,2.94409,0.0590261,0.0539941,0.0539941,0,0,0.0133065,0.00915888,0,0,0,0,0,0
-2.67953,1.02857,3.00062,-2.67097,1.072,2.97296,0.0522,0.0473687,0.0473687,0,0,0.0133065,0.00704909,0,0,0,0,0,0
-2.69049,1.01555,2.94409,-2.70438,1.00558,2.88808,0.0585681,0.0539941,0.0539941,0,0,0.00915888,0.00915888,0,0,0,0,0,0
-2.69049,1.01555,2.94409,-2.71963,1.01452,2.93647,0.0301364,0.00482323,0.00482323,0,0,0.00915888,7.30846e-05,0,0,0,0,0,0
-2.70438,1.00558,2.88808,-2.72155,0.99826,2.83257,0.0585675,0.0539941,0.0539941,0,0,0.00915888,0.00915888,0,0,0,0,0,0
-2.72155,0.99826,2.83257,-2.74235,0.99319,2.77756,0.0590281,0.0539941,0.0539941,0,0,0.00915888,0.00915888,0,0,0,0,0,0
-2.72155,0.99826,2.83257,-2.67206,1.0051,2.7935,0.0634222,0.00698027,0.00698027,0,0,0.00915888,0.000153071,0,0,0,0,0,0
-2.74235,0.99319,2.77756,-2.76295,1.0465,2.7651,0.0584931,0.0419264,0.0419264,0,0,0.00915888,0.00552236,0,0,0,0,0,0
-2.74235,0.99319,2.77756,-2.76676,0.9692,2.71829,0.0684415,0.0524634,0.0524634,0,0,0.00915888,0.00864695,0,0,0,0,0,0
-2.76295,1.0465,2.7651,-2.78355,1.09981,2.75265,0.0584931,0.0419264,0.0419264,0,0,0.00552236,0.00552236,0,0,0,0,0,0
-2.76295,1.0465,2.7651,-2.8011,1.0367,2.76842,0.0395335,0.0120743,0.0120743,0,0,0.00552236,0.000458009,0,0,0,0,0,0
-2.78355,1.09981,2.75265,-2.80415,1.15312,2.74019,0.0584931,0.0419264,0.0419264,0,0,0.00552236,0.00552236,0,0,0,0,0,0
-2.78355,1.09981,2.75265,-2.72723,1.14538,2.83184,0.107334,0.00991918,0.00991918,0,0,0.00552236,0.000309102,0,0,0,0,0,0
-2.80415,1.15312,2.74019,-2.82475,1.20643,2.72774,0.0584931,0.0419264,0.0419264,0,0,0.00552236,0.00552236,0,0,0,0,0,0
-2.80415,1.15312,2.74019,-2.83197,1.1574,2.68922,0.0582294,0.00981582,0.00981582,0,0,0.00552236,0.000302693,0,0,0,0,0,0
-2.82475,1.20643,2.72774,-2.87053,1.25664,2.68579,0.079854,0.0326095,0.0326095,0,0,0.00552236,0.00334071,0,0,0,0,0,0
-2.82475,1.20643,2.72774,-2.83572,1.25363,2.69362,0.0592704,0.0240892,0.0240892,0,0,0.00552236,0.00182303,0,0,0,0,0,0
-2.87053,1.25664,2.68579,-2.93513,1.27588,2.6582,0.0728353,0.0185563,0.0185563,0,0,0.00334071,0.00108176,0,0,0,0,0,0
-2.87053,1.25664,2.68579,-2.91584,1.2629,2.64383,0.0620709,0.0194082,0.0194082,0,0,0.00334071,0.00118337,0,0,0,0,0,0
-2.91584,1.2629,2.64383,-2.95732,1.27383,2.6019,0.0599785,0.0194082,0.0194082,0,0,0.00118337,0.00118337,0,0,0,0,0,0
-2.83572,1.25363,2.69362,-2.84386,1.30125,2.6639,0.0567147,0.0240892,0.0240892,0,0,0.00182303,0.00182303,0,0,0,0,0,0
-2.84386,1.30125,2.6639,-2.84958,1.34925,2.63924,0.0542726,0.0240892,0.0240892,0,0,0.00182303,0.00182303,0,0,0,0,0,0
-2.84386,1.30125,2.6639,-2.80868,1.27822,2.58867,0.086186,0.0133379,0.0133379,0,0,0.00182303,0.000558888,0,0,0,0,0,0
-2.84958,1.34925,2.63924,-2.85324,1.39765,2.6203,0.0520979,0.0240892,0.0240892,0,0,0.00182303,0.00182303,0,0,0,0,0,0
-2.84958,1.34925,2.63924,-2.81125,1.36024,2.65801,0.0440752,0.0187895,0.0187895,0,0,0.00182303,0.00110912,0,0,0,0,0,0
-2.76676,0.9692,2.71829,-2.79363,0.95538,2.65689,0.0684313,0.0524634,0.0524634,0,0,0.00864695,0.00864695,0,0,0,0,0,0
-2.76676,0.9692,2.71829,-2.74449,0.96519,2.72655,0.0240887,0.00542489,0.00542489,0,0,0.00864695,9.24553e-05,0,0,0,0,0,0
-2.79363,0.95538,2.65689,-2.8243,0.97088,2.58222,0.082198,0.0510215,0.0510215,0,0,0.00864695,0.00817817,0,0,0,0,0,0
-2.79363,0.95538,2.65689,-2.79956,0.91275,2.66207,0.0433511,0.0344395,0.0344395,0,0,0.00864695,0.00372618,0,0,0,0,0,0
-2.8243,0.97088,2.58222,-2.84621,0.96775,2.52361,0.0626447,0.0453648,0.0453648,0,0,0.00817817,0.00646529,0,0,0,0,0,0
-2.8243,0.97088,2.58222,-2.78778,0.99761,2.56739,0.0476233,0.0256858,0.0256858,0,0,0.00817817,0.0020727,0,0,0,0,0,0
-2.84621,0.96775,2.52361,-2.86812,0.96463,2.46501,0.0626447,0.0453648,0.0453648,0,0,0.00646529,0.00646529,0,0,0,0,0,0
-2.84621,0.96775,2.52361,-2.87326,0.98933,2.5353,0.0365253,0.00988038,0.00988038,0,0,0.00646529,0.000306688,0,0,0,0,0,0
-2.86812,0.96463,2.46501,-2.91747,1.0041,2.44742,0.0656028,0.0227256,0.0227256,0,0,0.00646529,0.00162248,0,0,0,0,0,0
-2.86812,0.96463,2.46501,-2.89479,0.96419,2.3965,0.0735194,0.041039,0.041039,0,0,0.00646529,0.00529107,0,0,0,0,0,0
-2.91747,1.0041,2.44742,-2.96825,1.01288,2.42275,0.0571333,0.0227256,0.0227256,0,0,0.00162248,0.00162248,0,0,0,0,0,0
-2.96825,1.01288,2.42275,-3.02057,1.0083,2.38858,0.0626554,0.0227256,0.0227256,0,0,0.00162248,0.00162248,0,0,0,0,0,0
-2.89479,0.96419,2.3965,-2.91799,0.96115,2.34303,0.0583626,0.0227512,0.0227512,0,0,0.00529107,0.00162614,0,0,0,0,0,0
-2.89479,0.96419,2.3965,-2.89158,1.00923,2.36459,0.0552964,0.0255477,0.0255477,0,0,0.00529107,0.00205047,0,0,0,0,0,0
-2.91799,0.96115,2.34303,-2.93881,0.95467,2.28947,0.0578229,0.0227512,0.0227512,0,0,0.00162614,0.00162614,0,0,0,0,0,0
-2.91799,0.96115,2.34303,-2.89903,0.92982,2.3241,0.0412218,0.00246753,0.00246753,0,0,0.00162614,1.91282e-05,0,0,0,0,0,0
-2.93881,0.95467,2.28947,-2.95739,0.94427,2.23603,0.0575275,0.0227512,0.0227512,0,0,0.00162614,0.00162614,0,0,0,0,0,0
-2.93881,0.95467,2.28947,-2.88589,0.96233,2.23388,0.0771291,0.00299469,0.00299469,0,0,0.00162614,2.81743e-05,0,0,0,0,0,0
-2.95739,0.94427,2.23603,-2.97398,0.92797,2.18253,0.0583405,0.0227512,0.0227512,0,0,0.00162614,0.00162614,0,0,0,0,0,0
-2.95739,0.94427,2.23603,-3.00487,0.974,2.24446,0.056647,0.00337371,0.00337371,0,0,0.00162614,3.57574e-05,0,0,0,0,0,0
-2.97398,0.92797,2.18253,-2.98613,0.91596,2.12725,0.0578647,0.0227512,0.0227512,0,0,0.00162614,0.00162614,0,0,0,0,0,0
-2.97398,0.92797,2.18253,-3.00262,0.853152,2.22304,0.0897745,0.00286826,0.00286826,0,0,0.00162614,2.58456e-05,0,0,0,0,0,0
-2.98613,0.91596,2.12725,-3.01159,0.90856,2.07423,0.0592778,0.0211096,0.0211096,0,0,0.00162614,0.00139994,0,0,0,0,0,0
-2.98613,0.91596,2.12725,-2.93722,0.9011,2.08813,0.0643665,0.0154395,0.0154395,0,0,0.00162614,0.000748887,0,0,0,0,0,0
-3.01159,0.90856,2.07423,-3.03441,0.8976,2.02112,0.0588302,0.0211096,0.0211096,0,0,0.00139994,0.00139994,0,0,0,0,0,0
-3.01159,0.90856,2.07423,-3.01138,0.93761,2.04651,0.0401526,0.00541682,0.00541682,0,0,0.00139994,9.21804e-05,0,0,0,0,0,0
-3.03441,0.8976,2.02112,-3.05345,0.878679,1.96778,0.0597147,0.0211096,0.0211096,0,0,0.00139994,0.00139994,0,0,0,0,0,0
-3.03441,0.8976,2.02112,-3.02517,0.887766,2.0151,0.0147767,0.0031395,0.0031395,0,0,0.00139994,3.0965e-05,0,0,0,0,0,0
-3.05345,0.878679,1.96778,-3.07724,0.869781,1.91516,0.058436,0.0211096,0.0211096,0,0,0.00139994,0.00139994,0,0,0,0,0,0
-3.05345,0.878679,1.96778,-3.03222,0.92005,1.92108,0.0659009,0.00312512,0.00312512,0,0,0.00139994,3.0682e-05,0,0,0,0,0,0
-3.07724,0.869781,1.91516,-3.08093,0.857805,1.85954,0.0570131,0.0211096,0.0211096,0,0,0.00139994,0.00139994,0,0,0,0,0,0
-3.07724,0.869781,1.91516,-3.10184,0.89354,1.91593,0.0342099,0.00498666,0.00498666,0,0,0.00139994,7.81213e-05,0,0,0,0,0,0
-3.08093,0.857805,1.85954,-3.08424,0.810291,1.82855,0.0568234,0.0193642,0.0193642,0,0,0.00139994,0.00117801,0,0,0,0,0,0
-3.08093,0.857805,1.85954,-3.08532,0.847962,1.79829,0.0621856,0.0302062,0.0302062,0,0,0.00139994,0.00286643,0,0,0,0,0,0
-3.08424,0.810291,1.82855,-3.09168,0.766952,1.79496,0.0553311,0.0193642,0.0193642,0,0,0.00117801,0.00117801,0,0,0,0,0,0
-3.08424,0.810291,1.82855,-3.07632,0.791827,1.86889,0.0450622,0.0071429,0.0071429,0,0,0.00117801,0.000160287,0,0,0,0,0,0
-3.09168,0.766952,1.79496,-3.10542,0.727605,1.75868,0.0552581,0.0193642,0.0193642,0,0,0.00117801,0.00117801,0,0,0,0,0,0
-3.10542,0.727605,1.75868,-3.12695,0.692055,1.71959,0.0570578,0.0193642,0.0193642,0,0,0.00117801,0.00117801,0,0,0,0,0,0
-3.10542,0.727605,1.75868,-3.08385,0.686244,1.8234,0.0797787,0.00942376,0.00942376,0,0,0.00117801,0.000278996,0,0,0,0,0,0
-3.12695,0.692055,1.71959,-3.18064,0.706226,1.69164,0.0621618,0.019235,0.019235,0,0,0.00117801,0.00116234,0,0,0,0,0,0
-3.12695,0.692055,1.71959,-3.0741,0.661607,1.71928,0.0609903,0.0178206,0.0178206,0,0,0.00117801,0.000997687,0,0,0,0,0,0
-3.0741,0.661607,1.71928,-3.02811,0.63134,1.71837,0.0550662,0.0178206,0.0178206,0,0,0.000997687,0.000997687,0,0,0,0,0,0
-3.0741,0.661607,1.71928,-3.10237,0.623706,1.73735,0.0506202,0.00547648,0.00547648,0,0,0.000997687,9.42221e-05,0,0,0,0,0,0
-3.02811,0.63134,1.71837,-2.99106,0.601256,1.71688,0.0477506,0.0178206,0.0178206,0,0,0.000997687,0.000997687,0,0,0,0,0,0
-3.02811,0.63134,1.71837,-3.01375,0.641999,1.74685,0.0336325,0.00779449,0.00779449,0,0,0.000997687,0.000190865,0,0,0,0,0,0
-2.99106,0.601256,1.71688,-2.96065,0.571354,1.69807,0.0466135,0.0178206,0.0178206,0,0,0.000997687,0.000997687,0,0,0,0,0,0
-2.99106,0.601256,1.71688,-3.03478,0.52646,1.69564,0.0892002,0.00764713,0.00764713,0,0,0.000997687,0.000183716,0,0,0,0,0,0
-2.96065,0.571354,1.69807,-2.93509,0.541629,1.65537,0.0579619,0.0178206,0.0178206,0,0,0.000997687,0.000997687,0,0,0,0,0,0
-2.93509,0.541629,1.65537,-2.91639,0.512085,1.60031,0.0652306,0.0178206,0.0178206,0,0,0.000997687,0.000997687,0,0,0,0,0,0
-2.93509,0.541629,1.65537,-2.97735,0.524479,1.58007,0.0880329,0.0115492,0.0115492,0,0,0.000997687,0.000419038,0,0,0,0,0,0
-3.08532,0.847962,1.79829,-3.09106,0.831752,1.73943,0.0613213,0.0302062,0.0302062,0,0,0.00286643,0.00286643,0,0,0,0,0,0
-3.08532,0.847962,1.79829,-3.03039,0.856835,1.81801,0.0590293,0.00403965,0.00403965,0,0,0.00286643,5.12669e-05,0,0,0,0,0,0
-3.09106,0.831752,1.73943,-3.09841,0.806675,1.68287,0.0623091,0.0302062,0.0302062,0,0,0.00286643,0.00286643,0,0,0,0,0,0
-3.09841,0.806675,1.68287,-3.09919,0.82201,1.62857,0.0564214,0.0274518,0.0274518,0,0,0.00286643,0.00236751,0,0,0,0,0,0
-3.09841,0.806675,1.68287,-3.10713,0.774091,1.6341,0.059294,0.0307054,0.0307054,0,0,0.00286643,0.00296196,0,0,0,0,0,0
-3.09919,0.82201,1.62857,-3.10121,0.832995,1.5742,0.055507,0.0274518,0.0274518,0,0,0.00236751,0.00236751,0,0,0,0,0,0
-3.09919,0.82201,1.62857,-3.11284,0.831291,1.6318,0.0168225,0.00355405,0.00355405,0,0,0.00236751,3.96823e-05,0,0,0,0,0,0
-3.10121,0.832995,1.5742,-3.10413,0.835983,1.51975,0.0546158,0.0274518,0.0274518,0,0,0.00236751,0.00236751,0,0,0,0,0,0
-3.10121,0.832995,1.5742,-3.07219,0.846587,1.59156,0.0364469,0.00446502,0.00446502,0,0,0.00236751,6.26321e-05,0,0,0,0,0,0
-3.10413,0.835983,1.51975,-3.11064,0.835717,1.46521,0.054921,0.0274518,0.0274518,0,0,0.00236751,0.00236751,0,0,0,0,0,0
-3.10413,0.835983,1.51975,-3.1064,0.850555,1.52867,0.017237,0.00776301,0.00776301,0,0,0.00236751,0.000189326,0,0,0,0,0,0
-3.11064,0.835717,1.46521,-3.12092,0.834406,1.4106,0.0555836,0.0274518,0.0274518,0,0,0.00236751,0.00236751,0,0,0,0,0,0
-3.11064,0.835717,1.46521,-3.17234,0.90092,1.44119,0.0929269,0.00603969,0.00603969,0,0,0.00236751,0.000114599,0,0,0,0,0,0
-3.12092,0.834406,1.4106,-3.13363,0.831205,1.35592,0.0562367,0.0274518,0.0274518,0,0,0.00236751,0.00236751,0,0,0,0,0,0
-3.12092,0.834406,1.4106,-3.08903,0.850948,1.44819,0.0519969,0.00423625,0.00423625,0,0,0.00236751,5.63784e-05,0,0,0,0,0,0
-3.13363,0.831205,1.35592,-3.13352,0.826545,1.30461,0.0515161,0.0190656,0.0190656,0,0,0.00236751,0.00114196,0,0,0,0,0,0
-3.13363,0.831205,1.35592,-3.14612,0.866155,1.29723,0.0694398,0.021185,0.021185,0,0,0.00236751,0.00140996,0,0,0,0,0,0
-3.13352,0.826545,1.30461,-3.13341,0.821883,1.25331,0.051516,0.0190656,0.0190656,0,0,0.00114196,0.00114196,0,0,0,0,0,0
-3.13352,0.826545,1.30461,-3.14097,0.785289,1.30928,0.0421823,0.00816402,0.00816402,0,0,0.00114196,0.000209391,0,0,0,0,0,0
-3.13341,0.821883,1.25331,-3.1333,0.817221,1.202,0.0515161,0.0190656,0.0190656,0,0,0.00114196,0.00114196,0,0,0,0,0,0
-3.1333,0.817221,1.202,-3.13319,0.812559,1.1507,0.051516,0.0190656,0.0190656,0,0,0.00114196,0.00114196,0,0,0,0,0,0
-3.1333,0.817221,1.202,-3.06849,0.832436,1.18626,0.0684036,0.0059895,0.0059895,0,0,0.00114196,0.000112702,0,0,0,0,0,0
-3.13319,0.812559,1.1507,-3.13307,0.807794,1.0994,0.0515219,0.0190656,0.0190656,0,0,0.00114196,0.00114196,0,0,0,0,0,0
-3.13319,0.812559,1.1507,-3.2022,0.759739,1.1234,0.0910893,0.00549252,0.00549252,0,0,0.00114196,9.47749e-05,0,0,0,0,0,0
-3.13307,0.807794,1.0994,-3.13293,0.802499,1.04811,0.0515551,0.0190656,0.0190656,0,0,0.00114196,0.00114196,0,0,0,0,0,0
-3.13307,0.807794,1.0994,-3.14192,0.817107,1.12926,0.0325053,0.00371022,0.00371022,0,0,0.00114196,4.32463e-05,0,0,0,0,0,0
