"x1","y1","z1","x2","y2","z2","l","r1","r2","Q1","Q2","p1","p2","Q1v","Q2v","p1v","p2v","S1","S2"
-2.54699,2.6683,-0.211796,-2.54706,2.6407,-0.256625,0.0131634,0.0531659,0.0531659,2.46218,2.46218,-74.5447,-75.5205,0,0,0,0,2.46218,2.46218
-2.54706,2.6407,-0.256625,-2.5469,2.61244,-0.300975,0.013152,0.0531659,0.0531659,2.46218,2.46218,-75.5205,-76.5216,0,0,0,0,2.46218,2.46218
-2.5469,2.61244,-0.300975,-2.54555,2.58339,-0.344845,0.0131647,0.0531659,0.0531659,2.46218,2.46218,-76.5216,-77.5523,0,0,0,0,2.46218,2.46218
-2.54555,2.58339,-0.344845,-2.54303,2.55356,-0.388256,0.0131766,0.0531659,0.0531659,2.46218,2.46218,-77.5523,-78.6163,0,0,0,0,2.46218,2.46218
-2.54303,2.55356,-0.388256,-2.53956,2.52296,-0.431185,0.0132065,0.0531659,0.0531659,2.46218,2.46218,-78.6163,-79.7171,0,0,0,0,2.46218,2.46218
-2.53956,2.52296,-0.431185,-2.5354,2.49163,-0.473645,0.0132354,0.0531659,0.0531659,2.46218,2.46218,-79.7171,-80.8582,0,0,0,0,2.46218,2.46218
-2.5354,2.49163,-0.473645,-2.53076,2.4596,-0.515605,0.0132433,0.0531659,0.0531659,2.46218,2.46218,-80.8582,-82.0434,0,0,0,0,2.46218,2.46218
-2.53076,2.4596,-0.515605,-2.5334,2.43992,-0.550006,0.0132427,0.07791,0.07791,1.87223,1.87223,-91.7164,-91.8185,0,0,0,0,1.87223,1.87223
-2.5334,2.43992,-0.550006,-2.53651,2.41293,-0.595266,0.0131885,0.07791,0.07791,1.87223,1.87223,-91.8185,-91.9551,0,0,0,0,1.87223,1.87223
-2.53651,2.41293,-0.595266,-2.53908,2.38494,-0.639705,0.0131354,0.07791,0.07791,1.87223,1.87223,-91.9551,-92.0921,0,0,0,0,1.87223,1.87223
-2.53908,2.38494,-0.639705,-2.54117,2.35601,-0.683295,0.0130725,0.07791,0.07791,1.87223,1.87223,-92.0921,-92.2293,0,0,0,0,1.87223,1.87223
-2.54117,2.35601,-0.683295,-2.54282,2.32616,-0.726025,0.0130211,0.07791,0.07791,1.87223,1.87223,-92.2293,-92.367,0,0,0,0,1.87223,1.87223
-2.54282,2.32616,-0.726025,-2.54406,2.29543,-0.767845,0.0129673,0.07791,0.07791,1.87223,1.87223,-92.367,-92.505,0,0,0,0,1.87223,1.87223
-2.54406,2.29543,-0.767845,-2.54494,2.26387,-0.808736,0.0128961,0.07791,0.07791,1.87223,1.87223,-92.505,-92.6432,0,0,0,0,1.87223,1.87223
-2.54494,2.26387,-0.808736,-2.54551,2.23151,-0.848676,0.0128405,0.07791,0.07791,1.87223,1.87223,-92.6432,-92.7818,0,0,0,0,1.87223,1.87223
-2.54551,2.23151,-0.848676,-2.54581,2.1984,-0.887625,0.0127643,0.07791,0.07791,1.87223,1.87223,-92.7818,-92.9205,0,0,0,0,1.87223,1.87223
-2.54581,2.1984,-0.887625,-2.54583,2.16452,-0.925596,0.0127089,0.07791,0.07791,1.87223,1.87223,-92.9205,-93.0596,0,0,0,0,1.87223,1.87223
-2.54583,2.16452,-0.925596,-2.54531,2.12964,-0.962755,0.0127615,0.07791,0.07791,1.87223,1.87223,-93.0596,-93.1999,0,0,0,0,1.87223,1.87223
-2.54531,2.12964,-0.962755,-2.54411,2.09364,-0.999185,0.0128246,0.07791,0.07791,1.87223,1.87223,-93.1999,-93.342,0,0,0,0,1.87223,1.87223
-2.54411,2.09364,-0.999185,-2.54227,2.05654,-1.03488,0.0128977,0.07791,0.07791,1.87223,1.87223,-93.342,-93.4859,0,0,0,0,1.87223,1.87223
-2.54227,2.05654,-1.03488,-2.53982,2.01839,-1.06981,0.0129653,0.07791,0.07791,1.87223,1.87223,-93.4859,-93.6317,0,0,0,0,1.87223,1.87223
-2.53982,2.01839,-1.06981,-2.53681,1.97922,-1.10393,0.013029,0.07791,0.07791,1.87223,1.87223,-93.6317,-93.7794,0,0,0,0,1.87223,1.87223
-2.53681,1.97922,-1.10393,-2.53329,1.93907,-1.13723,0.0130855,0.07791,0.07791,1.87223,1.87223,-93.7794,-93.9289,0,0,0,0,1.87223,1.87223
-2.53329,1.93907,-1.13723,-2.52929,1.89798,-1.16967,0.0131428,0.07791,0.07791,1.87223,1.87223,-93.9289,-94.0803,0,0,0,0,1.87223,1.87223
-2.52929,1.89798,-1.16967,-2.52487,1.856,-1.20123,0.0131867,0.07791,0.07791,1.87223,1.87223,-94.0803,-94.2335,0,0,0,0,1.87223,1.87223
-2.52487,1.856,-1.20123,-2.52005,1.81315,-1.23188,0.0132445,0.07791,0.07791,1.87223,1.87223,-94.2335,-94.3886,0,0,0,0,1.87223,1.87223
-2.52005,1.81315,-1.23188,-2.50723,1.78552,-1.22404,0.0128181,0.07791,0.0413178,1.87223,0.118926,-94.3886,-78.537,0,0,0,0,1.87223,0.118926
-2.50723,1.78552,-1.22404,-2.48403,1.75178,-1.19316,0.0128181,0.0413178,0.0413178,0.118926,0.118926,-78.537,-78.7677,0,0,0,0,0.118926,0.118926
-2.48403,1.75178,-1.19316,-2.46083,1.71804,-1.16227,0.0128181,0.0413178,0.0413178,0.118926,0.118926,-78.7677,-79,0,0,0,0,0.118926,0.118926
-2.46083,1.71804,-1.16227,-2.43763,1.6843,-1.13139,0.0128181,0.0413178,0.0413178,0.118926,0.118926,-79,-79.2339,0,0,0,0,0.118926,0.118926
-2.43763,1.6843,-1.13139,-2.42554,1.65631,-1.10818,0.0135688,0.0413178,0.0189119,0.118926,0.0346263,-79.2339,-40.9877,0,0,0,0,0.118926,0.0346263
-2.42573,1.67413,-1.10455,-2.42414,1.69853,-1.05849,0.0126518,0.0185439,0.0185439,0.0842995,0.0842995,-41.0439,-51.474,0,0,0,0,0.0842995,0.0842995
-2.42414,1.69853,-1.05849,-2.42082,1.71354,-1.01043,0.0126575,0.0185439,0.0185439,0.0842995,0.0842995,-51.474,-63.6359,0,0,0,0,0.0842995,0.0842995
-2.42082,1.71354,-1.01043,-2.41498,1.72112,-0.960325,0.0131129,0.0185439,0.0185439,0.0842995,0.0842995,-63.6359,-80.267,0,0,0,0,0.0842995,0.0842995
-2.41498,1.72112,-0.960325,-2.40893,1.72406,-0.921565,0.0131136,0.0185439,0.0185439,0.0842995,0.0842995,-80.267,-112.5,0,0,0,0,0.0842995,0.0842995
-2.42554,1.65631,-1.10818,-2.42364,1.61181,-1.07708,0.0136142,0.0189119,0.0189119,0.0346263,0.0346263,-40.9877,-44.7487,0,0,0,0,0.0346263,0.0346263
-2.42364,1.61181,-1.07708,-2.42116,1.56745,-1.04598,0.0134244,0.0189119,0.0189119,0.0346263,0.0346263,-44.7487,-48.7254,0,0,0,0,0.0346263,0.0346263
-2.42116,1.56745,-1.04598,-2.41366,1.52423,-1.01492,0.0137038,0.0189119,0.0189119,0.0346263,0.0346263,-48.7254,-52.945,0,0,0,0,0.0346263,0.0346263
-2.41366,1.52423,-1.01492,-2.39653,1.48237,-0.983556,0.0139389,0.0189119,0.0189119,0.0346263,0.0346263,-52.945,-57.5836,0,0,0,0,0.0346263,0.0346263
-2.39653,1.48237,-0.983556,-2.3771,1.44018,-0.953555,0.0135218,0.0189119,0.0189119,0.0346263,0.0346263,-57.5836,-62.6781,0,0,0,0,0.0346263,0.0346263
-2.3771,1.44018,-0.953555,-2.36333,1.39595,-0.926735,0.0131687,0.0189119,0.0189119,0.0346263,0.0346263,-62.6781,-68.1806,0,0,0,0,0.0346263,0.0346263
-2.36333,1.39595,-0.926735,-2.35714,1.34881,-0.903455,0.0134327,0.0189119,0.0189119,0.0346263,0.0346263,-68.1806,-74.374,0,0,0,0,0.0346263,0.0346263
-2.35714,1.34881,-0.903455,-2.35264,1.29932,-0.882325,0.0136987,0.0189119,0.0189119,0.0346263,0.0346263,-74.374,-81.9589,0,0,0,0,0.0346263,0.0346263
-2.35264,1.29932,-0.882325,-2.34978,1.24773,-0.863586,0.0139195,0.0189119,0.0189119,0.0346263,0.0346263,-81.9589,-92.4354,0,0,0,0,0.0346263,0.0346263
-2.34978,1.24773,-0.863586,-2.34883,1.20792,-0.851025,0.0139195,0.0189119,0.0189119,0.0346263,0.0346263,-92.4354,-112.5,0,0,0,0,0.0346263,0.0346263
-2.51642,1.78779,-1.248,-2.50544,1.7327,-1.28432,0.0160752,0.0760147,0.0760147,1.7533,1.7533,-94.0304,-94.2425,0,0,0,0,1.7533,1.7533
-2.50544,1.7327,-1.28432,-2.48857,1.69017,-1.33024,0.0169954,0.0760147,0.0760147,1.7533,1.7533,-94.2425,-94.4505,0,0,0,0,1.7533,1.7533
-2.48857,1.69017,-1.33024,-2.47701,1.65356,-1.36277,0.014641,0.0760147,0.0613589,1.7533,0.530199,-94.4505,-90.3847,0,0,0,0,1.7533,0.530199
-2.47171,1.6645,-1.37093,-2.49291,1.62074,-1.33827,0.0146466,0.0670674,0.0613589,1.22311,0.530199,-92.2288,-90.5108,0,0,0,0,1.22311,0.530199
-2.49291,1.62074,-1.33827,-2.51411,1.57699,-1.30561,0.0146335,0.0613589,0.0613589,0.530199,0.530199,-90.5108,-90.68,0,0,0,0,0.530199,0.530199
-2.51411,1.57699,-1.30561,-2.53531,1.53323,-1.27295,0.014641,0.0613589,0.0613589,0.530199,0.530199,-90.68,-90.8505,0,0,0,0,0.530199,0.530199
-2.53531,1.53323,-1.27295,-2.55651,1.48948,-1.24028,0.0146466,0.0613589,0.0613589,0.530199,0.530199,-90.8505,-91.0224,0,0,0,0,0.530199,0.530199
-2.55651,1.48948,-1.24028,-2.57772,1.44573,-1.20762,0.0146391,0.0613589,0.0613589,0.530199,0.530199,-91.0224,-91.1957,0,0,0,0,0.530199,0.530199
-2.57772,1.44573,-1.20762,-2.62756,1.45334,-1.16347,0.0223388,0.0472504,0.0472504,0.153353,0.153353,-84.8345,-85.0479,0,0,0,0,0.153353,0.153353
-2.62756,1.45334,-1.16347,-2.66325,1.4554,-1.1276,0.0142413,0.0472504,0.0199372,0.153353,0.0322266,-85.0479,-49.06,0,0,0,0,0.153353,0.0322266
-2.66325,1.4554,-1.1276,-2.70162,1.45356,-1.08636,0.0139353,0.0199372,0.0199372,0.0322266,0.0322266,-49.06,-52.0342,0,0,0,0,0.0322266,0.0322266
-2.70162,1.45356,-1.08636,-2.74042,1.45006,-1.04736,0.0136271,0.0199372,0.0199372,0.0322266,0.0322266,-52.0342,-55.0921,0,0,0,0,0.0322266,0.0322266
-2.74042,1.45006,-1.04736,-2.77962,1.44511,-1.01082,0.0132967,0.0199372,0.0199372,0.0322266,0.0322266,-55.0921,-58.2436,0,0,0,0,0.0322266,0.0322266
-2.77962,1.44511,-1.01082,-2.81921,1.43893,-0.976935,0.0129508,0.0199372,0.0199372,0.0322266,0.0322266,-58.2436,-61.5037,0,0,0,0,0.0322266,0.0322266
-2.81921,1.43893,-0.976935,-2.85919,1.43172,-0.945936,0.0126076,0.0199372,0.0199372,0.0322266,0.0322266,-61.5037,-64.8928,0,0,0,0,0.0322266,0.0322266
-2.85919,1.43172,-0.945936,-2.89955,1.42302,-0.917855,0.0123799,0.0199372,0.0199372,0.0322266,0.0322266,-64.8928,-68.4563,0,0,0,0,0.0322266,0.0322266
-2.89955,1.42302,-0.917855,-2.94033,1.40968,-0.892035,0.0127286,0.0199372,0.0199372,0.0322266,0.0322266,-68.4563,-72.3547,0,0,0,0,0.0322266,0.0322266
-2.94033,1.40968,-0.892035,-2.98157,1.38952,-0.867945,0.0132438,0.0199372,0.0199372,0.0322266,0.0322266,-72.3547,-76.8333,0,0,0,0,0.0322266,0.0322266
-2.98157,1.38952,-0.867945,-3.02325,1.36365,-0.845775,0.0137105,0.0199372,0.0199372,0.0322266,0.0322266,-76.8333,-82.1716,0,0,0,0,0.0322266,0.0322266
-3.02325,1.36365,-0.845775,-3.06536,1.33347,-0.825805,0.0140722,0.0199372,0.0199372,0.0322266,0.0322266,-82.1716,-88.9076,0,0,0,0,0.0322266,0.0322266
-3.06536,1.33347,-0.825805,-3.10787,1.30043,-0.808315,0.0142529,0.0199372,0.0199372,0.0322266,0.0322266,-88.9076,-98.8478,0,0,0,0,0.0322266,0.0322266
-3.10787,1.30043,-0.808315,-3.12923,1.28337,-0.800215,0.0142557,0.0199372,0.0199372,0.0322266,0.0322266,-98.8478,-112.5,0,0,0,0,0.0322266,0.0322266
-2.65263,1.45921,-1.13476,-2.68643,1.47253,-1.07877,0.0166797,0.0282837,0.0282837,0.121126,0.121126,-67.3113,-69.595,0,0,0,0,0.121126,0.121126
-2.68643,1.47253,-1.07877,-2.71921,1.48467,-1.02488,0.0141845,0.0282837,0.0249562,0.121126,0.0434895,-69.595,-66.2605,0,0,0,0,0.121126,0.0434895
-2.71178,1.48252,-1.03677,-2.74151,1.49112,-0.989175,0.0141929,0.020612,0.0249562,0.0776365,0.0434895,-56.0907,-67.3289,0,0,0,0,0.0776365,0.0434895
-2.74151,1.49112,-0.989175,-2.77124,1.49972,-0.941585,0.0141929,0.0249562,0.0249562,0.0434895,0.0434895,-67.3289,-68.7937,0,0,0,0,0.0434895,0.0434895
-2.77124,1.49972,-0.941585,-2.80097,1.50833,-0.893995,0.0141944,0.0249562,0.0249562,0.0434895,0.0434895,-68.7937,-70.3094,0,0,0,0,0.0434895,0.0434895
-2.80097,1.50833,-0.893995,-2.8307,1.51693,-0.846405,0.0141929,0.0249562,0.0249562,0.0434895,0.0434895,-70.3094,-71.8815,0,0,0,0,0.0434895,0.0434895
-2.8307,1.51693,-0.846405,-2.86043,1.52553,-0.798815,0.0141929,0.0249562,0.0249562,0.0434895,0.0434895,-71.8815,-73.517,0,0,0,0,0.0434895,0.0434895
-2.86043,1.52553,-0.798815,-2.89016,1.53414,-0.751225,0.0141944,0.0249562,0.0249562,0.0434895,0.0434895,-73.517,-75.2243,0,0,0,0,0.0434895,0.0434895
-2.89016,1.53414,-0.751225,-2.90969,1.52153,-0.716835,0.013833,0.02011,0.02011,0.0163333,0.0163333,-66.2414,-67.6752,0,0,0,0,0.0163333,0.0163333
-2.90969,1.52153,-0.716835,-2.93334,1.49949,-0.674975,0.0130577,0.02011,0.02011,0.0163333,0.0163333,-67.6752,-69.5763,0,0,0,0,0.0163333,0.0163333
-2.93334,1.49949,-0.674975,-2.95318,1.47202,-0.639225,0.0121047,0.02011,0.02011,0.0163333,0.0163333,-69.5763,-71.4259,0,0,0,0,0.0163333,0.0163333
-2.95318,1.47202,-0.639225,-2.96973,1.4358,-0.604906,0.0135312,0.02011,0.02011,0.0163333,0.0163333,-71.4259,-73.4966,0,0,0,0,0.0163333,0.0163333
-2.96973,1.4358,-0.604906,-2.98375,1.39145,-0.576145,0.013787,0.02011,0.02011,0.0163333,0.0163333,-73.4966,-75.7767,0,0,0,0,0.0163333,0.0163333
-2.98375,1.39145,-0.576145,-2.99537,1.34445,-0.564636,0.0122311,0.02011,0.02011,0.0163333,0.0163333,-75.7767,-78.0072,0,0,0,0,0.0163333,0.0163333
-2.99537,1.34445,-0.564636,-3.00409,1.29486,-0.566456,0.012807,0.02011,0.02011,0.0163333,0.0163333,-78.0072,-80.3991,0,0,0,0,0.0163333,0.0163333
-3.00409,1.29486,-0.566456,-3.01117,1.24273,-0.573176,0.0134187,0.02011,0.02011,0.0163333,0.0163333,-80.3991,-83.1135,0,0,0,0,0.0163333,0.0163333
-3.01117,1.24273,-0.573176,-3.01905,1.19057,-0.580356,0.0132722,0.02011,0.02011,0.0163333,0.0163333,-83.1135,-86.1169,0,0,0,0,0.0163333,0.0163333
-3.01905,1.19057,-0.580356,-3.03057,1.1413,-0.585035,0.0125409,0.02011,0.02011,0.0163333,0.0163333,-86.1169,-89.3481,0,0,0,0,0.0163333,0.0163333
-3.03057,1.1413,-0.585035,-3.04989,1.0948,-0.587956,0.01269,0.02011,0.02011,0.0163333,0.0163333,-89.3481,-93.0882,0,0,0,0,0.0163333,0.0163333
-3.04989,1.0948,-0.587956,-3.0771,1.05022,-0.590085,0.0132278,0.02011,0.02011,0.0163333,0.0163333,-93.0882,-97.9378,0,0,0,0,0.0163333,0.0163333
-3.0771,1.05022,-0.590085,-3.1097,1.00742,-0.591255,0.0135438,0.02011,0.02011,0.0163333,0.0163333,-97.9378,-105.971,0,0,0,0,0.0163333,0.0163333
-3.1097,1.00742,-0.591255,-3.11815,0.99683,-0.591476,0.0135499,0.02011,0.02011,0.0163333,0.0163333,-105.971,-112.5,0,0,0,0,0.0163333,0.0163333
-2.89775,1.5361,-0.738535,-2.92813,1.54396,-0.687736,0.0149309,0.022627,0.022627,0.0271562,0.0271562,-71.8575,-73.7975,0,0,0,0,0.0271562,0.0271562
-2.92813,1.54396,-0.687736,-2.95849,1.55182,-0.636935,0.0149245,0.022627,0.022627,0.0271562,0.0271562,-73.7975,-75.8396,0,0,0,0,0.0271562,0.0271562
-2.95849,1.55182,-0.636935,-2.99039,1.56553,-0.593285,0.0132218,0.022627,0.0183083,0.0271562,0.00785045,-75.8396,-69.5887,0,0,0,0,0.0271562,0.00785045
-2.98127,1.55773,-0.598835,-3.01775,1.58895,-0.576625,0.0132277,0.0209632,0.0183083,0.0193058,0.00785045,-74.6676,-70.8346,0,0,0,0,0.0193058,0.00785045
-3.01775,1.58895,-0.576625,-3.02627,1.59267,-0.538475,0.00981903,0.0183083,0.0183083,0.00785045,0.00785045,-70.8346,-72.1053,0,0,0,0,0.00785045,0.00785045
-3.02627,1.59267,-0.538475,-3.05869,1.57832,-0.506235,0.0119843,0.0183083,0.0183083,0.00785045,0.00785045,-72.1053,-73.7125,0,0,0,0,0.00785045,0.00785045
-3.05869,1.57832,-0.506235,-3.10601,1.55566,-0.476865,0.0150324,0.0183083,0.0183083,0.00785045,0.00785045,-73.7125,-75.8285,0,0,0,0,0.00785045,0.00785045
-3.10601,1.55566,-0.476865,-3.15834,1.52749,-0.448986,0.0164125,0.0183083,0.0183083,0.00785045,0.00785045,-75.8285,-78.2878,0,0,0,0,0.00785045,0.00785045
-3.15834,1.52749,-0.448986,-3.2058,1.49663,-0.421196,0.0157658,0.0183083,0.0183083,0.00785045,0.00785045,-78.2878,-80.8298,0,0,0,0,0.00785045,0.00785045
-3.2058,1.49663,-0.421196,-3.2385,1.46588,-0.392105,0.0133693,0.0183083,0.0183083,0.00785045,0.00785045,-80.8298,-83.158,0,0,0,0,0.00785045,0.00785045
-3.2385,1.46588,-0.392105,-3.25808,1.43435,-0.361606,0.012003,0.0183083,0.0183083,0.00785045,0.00785045,-83.158,-85.419,0,0,0,0,0.00785045,0.00785045
-3.25808,1.43435,-0.361606,-3.27648,1.39815,-0.330976,0.0127176,0.0183083,0.0183083,0.00785045,0.00785045,-85.419,-88.0397,0,0,0,0,0.00785045,0.00785045
-3.27648,1.39815,-0.330976,-3.29277,1.35772,-0.300245,0.0133326,0.0183083,0.0183083,0.00785045,0.00785045,-88.0397,-91.1299,0,0,0,0,0.00785045,0.00785045
-3.29277,1.35772,-0.300245,-3.30591,1.31355,-0.269405,0.0138594,0.0183083,0.0183083,0.00785045,0.00785045,-91.1299,-94.9095,0,0,0,0,0.00785045,0.00785045
-3.30591,1.31355,-0.269405,-3.31487,1.26611,-0.238446,0.0143382,0.0183083,0.0183083,0.00785045,0.00785045,-94.9095,-99.9652,0,0,0,0,0.00785045,0.00785045
-3.31487,1.26611,-0.238446,-3.31859,1.21589,-0.207386,0.0147899,0.0183083,0.0183083,0.00785045,0.00785045,-99.9652,-112.5,0,0,0,0,0.00785045,0.00785045
-2.98207,1.55024,-0.586715,-2.98609,1.5209,-0.538126,0.0141219,0.0209632,0.0209632,0.0193058,0.0193058,-75.2181,-77.5007,0,0,0,0,0.0193058,0.0193058
-2.98609,1.5209,-0.538126,-2.99309,1.49412,-0.489095,0.0139554,0.0209632,0.0209632,0.0193058,0.0193058,-77.5007,-79.9158,0,0,0,0,0.0193058,0.0193058
-2.99309,1.49412,-0.489095,-3.00227,1.47011,-0.439636,0.0139282,0.0209632,0.0209632,0.0193058,0.0193058,-79.9158,-82.4982,0,0,0,0,0.0193058,0.0193058
-3.00227,1.47011,-0.439636,-3.01509,1.4485,-0.389735,0.0141361,0.0209632,0.0209632,0.0193058,0.0193058,-82.4982,-85.3326,0,0,0,0,0.0193058,0.0193058
-3.01509,1.4485,-0.389735,-3.03241,1.42908,-0.339385,0.0142935,0.0209632,0.0209632,0.0193058,0.0193058,-85.3326,-88.5472,0,0,0,0,0.0193058,0.0193058
-3.03241,1.42908,-0.339385,-3.05782,1.4235,-0.295235,0.0143593,0.0209632,0.0183936,0.0193058,0.00813595,-88.5472,-89.1472,0,0,0,0,0.0193058,0.00813595
-3.04729,1.41591,-0.301375,-3.0894,1.44628,-0.276805,0.0143572,0.0188558,0.0183936,0.0111698,0.00813595,-88.9306,-91.7623,0,0,0,0,0.0111698,0.00813595
-3.0894,1.44628,-0.276805,-3.12751,1.46288,-0.245416,0.0130183,0.0183936,0.0183936,0.00813595,0.00813595,-91.7623,-95.452,0,0,0,0,0.00813595,0.00813595
-3.12751,1.46288,-0.245416,-3.16178,1.46739,-0.206465,0.0130226,0.0183936,0.0183936,0.00813595,0.00813595,-95.452,-100.201,0,0,0,0,0.00813595,0.00813595
-3.16178,1.46739,-0.206465,-3.19241,1.46915,-0.159006,0.0141339,0.0183936,0.0183936,0.00813595,0.00813595,-100.201,-112.5,0,0,0,0,0.00813595,0.00813595
-3.05033,1.41099,-0.287835,-3.05974,1.39045,-0.233976,0.0144522,0.0188558,0.0188558,0.0111698,0.0111698,-89.9412,-94.5198,0,0,0,0,0.0111698,0.0111698
-3.05974,1.39045,-0.233976,-3.05886,1.36625,-0.181386,0.0147,0.0188558,0.0188558,0.0111698,0.0111698,-94.5198,-100.686,0,0,0,0,0.0111698,0.0111698
-3.05886,1.36625,-0.181386,-3.05374,1.34587,-0.142635,0.0146954,0.0188558,0.0188558,0.0111698,0.0111698,-100.686,-112.5,0,0,0,0,0.0111698,0.0111698
-2.72654,1.47917,-1.02569,-2.77991,1.46192,-0.984485,0.0140618,0.020612,0.020612,0.0776365,0.0776365,-58.2775,-67.4137,0,0,0,0,0.0776365,0.0776365
-2.77991,1.46192,-0.984485,-2.80928,1.42969,-0.955936,0.0117606,0.020612,0.020612,0.0776365,0.0776365,-67.4137,-75.9341,0,0,0,0,0.0776365,0.0776365
-2.80928,1.42969,-0.955936,-2.81653,1.38105,-0.939485,0.0170997,0.020612,0.020612,0.0776365,0.0776365,-75.9341,-86.7801,0,0,0,0,0.0776365,0.0776365
-2.81653,1.38105,-0.939485,-2.81863,1.33036,-0.931945,0.0171012,0.020612,0.020612,0.0776365,0.0776365,-86.7801,-112.5,0,0,0,0,0.0776365,0.0776365
-2.58035,1.43603,-1.19763,-2.59089,1.39723,-1.15766,0.0141725,0.0435901,0.0435901,0.376846,0.376846,-82.6772,-83.35,0,0,0,0,0.376846,0.376846
-2.59089,1.39723,-1.15766,-2.60142,1.35844,-1.11769,0.0141706,0.0435901,0.0435901,0.376846,0.376846,-83.35,-84.0385,0,0,0,0,0.376846,0.376846
-2.60142,1.35844,-1.11769,-2.61196,1.31964,-1.07773,0.0141725,0.0435901,0.0435901,0.376846,0.376846,-84.0385,-84.7442,0,0,0,0,0.376846,0.376846
-2.61196,1.31964,-1.07773,-2.62233,1.29684,-1.03702,0.0126856,0.0435901,0.023468,0.376846,0.110463,-84.7442,-63.0194,0,0,0,0,0.376846,0.110463
-2.61986,1.29054,-1.04775,-2.62975,1.31577,-1.00481,0.0127009,0.0396637,0.023468,0.266383,0.110463,-82.5915,-66.3756,0,0,0,0,0.266383,0.110463
-2.62975,1.31577,-1.00481,-2.64056,1.33905,-0.961225,0.012648,0.023468,0.023468,0.110463,0.110463,-66.3756,-71.252,0,0,0,0,0.110463,0.110463
-2.64056,1.33905,-0.961225,-2.6522,1.36014,-0.917035,0.0125835,0.023468,0.023468,0.110463,0.110463,-71.252,-76.7589,0,0,0,0,0.110463,0.110463
-2.6522,1.36014,-0.917035,-2.66475,1.37925,-0.872215,0.0125808,0.023468,0.023468,0.110463,0.110463,-76.7589,-83.284,0,0,0,0,0.110463,0.110463
-2.66475,1.37925,-0.872215,-2.67834,1.3967,-0.826745,0.0126404,0.023468,0.023468,0.110463,0.110463,-83.284,-91.8208,0,0,0,0,0.110463,0.110463
-2.67834,1.3967,-0.826745,-2.69287,1.41221,-0.780645,0.0126954,0.023468,0.023468,0.110463,0.110463,-91.8208,-112.5,0,0,0,0,0.110463,0.110463
-2.62344,1.28151,-1.03875,-2.63779,1.24541,-1.00274,0.0132381,0.0396637,0.0396637,0.266383,0.266383,-82.7851,-83.5723,0,0,0,0,0.266383,0.266383
-2.63779,1.24541,-1.00274,-2.65213,1.20931,-0.966715,0.0132422,0.0396637,0.0396637,0.266383,0.266383,-83.5723,-84.3817,0,0,0,0,0.266383,0.266383
-2.65213,1.20931,-0.966715,-2.66648,1.17321,-0.930705,0.0132381,0.0396637,0.0396637,0.266383,0.266383,-84.3817,-85.215,0,0,0,0,0.266383,0.266383
-2.66648,1.17321,-0.930705,-2.68083,1.13711,-0.894696,0.0132381,0.0396637,0.0396637,0.266383,0.266383,-85.215,-86.0746,0,0,0,0,0.266383,0.266383
-2.68083,1.13711,-0.894696,-2.69234,1.10497,-0.886855,0.019853,0.0396637,0.0200803,0.266383,0.0484789,-86.0746,-63.4859,0,0,0,0,0.266383,0.0484789
-2.69159,1.11004,-0.867676,-2.6946,1.08978,-0.944365,0.0198411,0.0390425,0.0200803,0.217904,0.0484789,-86.3282,-69.586,0,0,0,0,0.217904,0.0484789
-2.6946,1.08978,-0.944365,-2.70291,1.07273,-0.997075,0.0140067,0.0200803,0.0200803,0.0484789,0.0484789,-69.586,-76.2527,0,0,0,0,0.0484789,0.0484789
-2.70291,1.07273,-0.997075,-2.71609,1.05947,-1.013,0.00614433,0.0200803,0.0200803,0.0484789,0.0484789,-76.2527,-79.5981,0,0,0,0,0.0484789,0.0484789
-2.71609,1.05947,-1.013,-2.7594,1.04903,-1.01066,0.0111454,0.0200803,0.0200803,0.0484789,0.0484789,-79.5981,-86.7657,0,0,0,0,0.0484789,0.0484789
-2.7594,1.04903,-1.01066,-2.8281,1.04147,-0.997815,0.0175792,0.0200803,0.0200803,0.0484789,0.0484789,-86.7657,-112.5,0,0,0,0,0.0484789,0.0484789
-2.69391,1.10844,-0.863256,-2.70506,1.09631,-0.843395,0.0107033,0.0390425,0.0385989,0.217904,0.169583,-86.4068,-86.4813,0,0,0,0,0.217904,0.169583
-2.70089,1.10365,-0.849975,-2.71757,1.07429,-0.823625,0.0107095,0.0188004,0.0385989,0.0483207,0.169583,-58.8062,-86.8878,0,0,0,0,0.0483207,0.169583
-2.71757,1.07429,-0.823625,-2.73063,1.07711,-0.787295,0.0129019,0.0232722,0.0232722,0.0362619,0.0362619,-70.0201,-71.3663,0,0,0,0,0.0362619,0.0362619
-2.73063,1.07711,-0.787295,-2.74742,1.0813,-0.737725,0.0131939,0.0232722,0.0232722,0.0362619,0.0362619,-71.3663,-73.2661,0,0,0,0,0.0362619,0.0362619
-2.74742,1.0813,-0.737725,-2.76702,1.08382,-0.692045,0.0122139,0.0232722,0.0232722,0.0362619,0.0362619,-73.2661,-75.159,0,0,0,0,0.0362619,0.0362619
-2.76702,1.08382,-0.692045,-2.80541,1.07815,-0.657796,0.0136646,0.0232722,0.0232722,0.0362619,0.0362619,-75.159,-77.2914,0,0,0,0,0.0362619,0.0362619
-2.80541,1.07815,-0.657796,-2.85736,1.066,-0.630375,0.0154928,0.0232722,0.0232722,0.0362619,0.0362619,-77.2914,-79.8694,0,0,0,0,0.0362619,0.0362619
